href,id,contents,key,date,contents_order
/bbs/Gossiping/M.1629041256.A.B25.html,Ovechkin, 4,聯亞,     219.70.8.7 08/15 23:28 ,4
/bbs/Gossiping/M.1629041256.A.B25.html,kcclasaki, 左手高聯 右手端亞,聯亞,  118.171.9.212 08/15 23:28 ,5
/bbs/Gossiping/M.1629041256.A.B25.html,yaohwei, 炫耀文。（其實我也打完兩劑,聯亞, 61.223.154.196 08/15 23:29 ,6
/bbs/Gossiping/M.1629041256.A.B25.html,superob, 聯亞吧,聯亞,   42.74.157.24 08/15 23:30 ,7
/bbs/Gossiping/M.1629041256.A.B25.html,sustaining, 等其他人幫實驗完再看看,聯亞,  36.229.94.222 08/15 23:30 ,8
/bbs/Gossiping/M.1629041256.A.B25.html,uku, 沒疫情幹嘛打,聯亞,180.176.146.235 08/15 23:31 ,9
/bbs/Gossiping/M.1629041256.A.B25.html,TokyoHard, 聯亞好像比較照規炬來,聯亞,   36.224.114.9 08/15 23:33 ,10
/bbs/Gossiping/M.1629041256.A.B25.html,iamsosorry, 沒疫情幹嘛打 到時候打死自己莫德納不是才打死一個中鋼員工一劑沒打死兩劑打死你,聯亞,125.230.215.182 08/15 23:34 ,11
/bbs/Gossiping/M.1629041256.A.B25.html,poasdm, 你不打還有其他人要打,聯亞, 61.223.149.221 08/15 23:37 ,12
/bbs/Gossiping/M.1629041256.A.B25.html,cchaha3122, 請817快去打,聯亞, 180.217.75.162 08/15 23:38 ,13
/bbs/Gossiping/M.1629041256.A.B25.html,Danteva, 你是綠共高層嗎,聯亞,  114.27.42.165 08/15 23:58 ,14
/bbs/Gossiping/M.1629041256.A.B25.html,wewants, 最好你都別打 以為兩劑AZ就百毒不侵逆？,聯亞,  58.114.229.33 08/15 23:59 ,15
/bbs/Gossiping/M.1629041256.A.B25.html,jackorz, 樓上好兇，都不讓人選的,聯亞,  49.216.225.88 08/16 00:05 ,16
/bbs/Gossiping/M.1629041256.A.B25.html,chiefman, 高端。不打聯亞這種藍紅色彩明顯的馬桶,聯亞,114.136.164.151 08/16 08:26 ,17
/bbs/Gossiping/M.1629039669.A.8A4.html,james732, 因該是ㄅ,聯亞,  111.71.54.101 08/15 23:01 ,1
/bbs/Gossiping/M.1629039669.A.8A4.html,s20116, 國光呢?,聯亞, 114.26.111.140 08/15 23:01 ,2
/bbs/Gossiping/M.1629039669.A.8A4.html,horseorange, 你要不要配幾口恒河水,聯亞,     61.64.0.73 08/15 23:01 ,3
/bbs/Gossiping/M.1629039669.A.8A4.html,alamabarry, 共產黨領先世界衛星也一起吧,聯亞,   61.61.77.190 08/15 23:02 ,4
/bbs/Gossiping/M.1629039669.A.8A4.html,haha7456, 笑死 我們笑秉說高端保護力90% 科興哪根蔥,聯亞,  111.83.178.63 08/15 23:02 ,5
/bbs/Gossiping/M.1629039669.A.8A4.html,alamabarry, 小粉紅跟小粉綠該和解了吧 自己人,聯亞,   61.61.77.190 08/15 23:02 ,6
/bbs/Gossiping/M.1629039669.A.8A4.html,ricoqut, 疫苗三本柱 參上！！,聯亞,  180.217.34.37 08/15 23:04 ,7
/bbs/Gossiping/M.1629039669.A.8A4.html,benqyuan7777, 西方疫苗寧願打狗也不打柯糞XDDD,聯亞,  124.18.34.167 08/15 23:04 ,8
/bbs/Gossiping/M.1629039669.A.8A4.html,honron, 要不要再加一滴墨汁,聯亞, 111.248.17.153 08/15 23:05 ,9
/bbs/Gossiping/M.1629039669.A.8A4.html,minami77, 高端聯亞是美國的 中國科興是坨屎,聯亞, 180.176.233.97 08/15 23:11 ,10
/bbs/Gossiping/M.1629039669.A.8A4.html,s6525480, 面子之爭,聯亞,118.169.197.188 08/15 23:12 ,11
/bbs/Gossiping/M.1629039669.A.8A4.html,wewants, 柯腥留給9.24％中共犬馬仔信心加持,聯亞,  58.114.229.33 08/15 23:29 ,12
/bbs/Gossiping/M.1629039669.A.8A4.html,kuso2005, 科興好歹有三期和國際認證,聯亞,  42.77.227.240 08/15 23:30 ,13
/bbs/Gossiping/M.1629039669.A.8A4.html,kastyshing, 你拿一個廢物來跟我們比？,聯亞,   111.83.148.0 08/15 23:59 ,14
/bbs/Gossiping/M.1629039669.A.8A4.html,balow, 兩個1.5期跟WHO認證的比？,聯亞,  111.82.208.28 08/16 02:44 ,15
/bbs/Gossiping/M.1629039669.A.8A4.html,fire124, 根本無敵 橫著走,聯亞,  114.43.42.105 08/16 05:50 ,16
/bbs/Gossiping/M.1629039669.A.8A4.html,minami77, who 不就中國養的狗,聯亞,223.136.255.120 08/16 11:52 ,17
/bbs/Gossiping/M.1629039669.A.8A4.html,lovepeace83, 拿通過WHO緊急認證+南美三期真實世界數據的科興和二期試驗都未完整的testsample比，該說蠢呢還是蠢呢？,聯亞,117.179.243.231 08/17 11:17 ,18
/bbs/Gossiping/M.1629036113.A.ED7.html,helloman, 你是不是不相信台灣價值？,聯亞,  182.233.19.49 08/15 22:02 ,1
/bbs/Gossiping/M.1629036113.A.ED7.html,alamabarry, 你這種水準跟挺高端的沒有差很多吧,聯亞,   61.61.77.190 08/15 22:03 ,2
/bbs/Gossiping/M.1629036113.A.ED7.html,leonhsu, 台灣自產疫苗卻不捐贈國外友邦,聯亞, 114.26.210.178 08/15 22:04 ,3
/bbs/Gossiping/M.1629036113.A.ED7.html,cherrybabe, 我們指揮官是牙醫，副指揮官逢甲，臺,聯亞,    39.9.172.14 08/15 22:04 ,4
/bbs/Gossiping/M.1629036113.A.ED7.html,castjane, 高端代工廠日本老品牌廠 聯亞呢,聯亞,   36.230.31.49 08/15 22:04 ,5
/bbs/Gossiping/M.1629036113.A.ED7.html,cherrybabe, 灣疫情穩得跟啥一樣，暖啦！,聯亞,    39.9.172.14 08/15 22:04 ,6
/bbs/Gossiping/M.1629036113.A.ED7.html,castjane, 一個 高材生贏得了一群分工團隊？,聯亞,   36.230.31.49 08/15 22:05 ,7
/bbs/Gossiping/M.1629036113.A.ED7.html,clamperni, 心理影響生理,聯亞,  123.194.83.73 08/15 22:06 ,8
/bbs/Gossiping/M.1629036113.A.ED7.html,arickal, 台灣製造就不想打了 管他是什麼人lead,聯亞, 122.117.163.11 08/15 22:07 ,9
/bbs/Gossiping/M.1629036113.A.ED7.html,xianfen, 台灣牙醫防疫做得好 其他國家呢？,聯亞,  101.12.45.107 08/15 22:11 ,10
/bbs/Gossiping/M.1629036113.A.ED7.html,BaRanKa, 東摳你就別裝了 快去打,聯亞,  1.163.144.198 08/15 22:11 ,11
/bbs/Gossiping/M.1629036113.A.ED7.html,osiris34, 他可以操控心理讓很多人覺得疫苗有效欸,聯亞,  42.73.129.176 08/15 22:13 ,12
/bbs/Gossiping/M.1629036113.A.ED7.html,poolknight, 除了淪陷區的，有疫苗就打,聯亞, 118.160.130.62 08/15 22:13 ,13
/bbs/Gossiping/M.1629036113.A.ED7.html,osiris34,  不強？ 我看你…完全是不懂喔,聯亞,  42.73.129.176 08/15 22:13 ,14
/bbs/Gossiping/M.1629036113.A.ED7.html,dbtel, 高端主導研發的是連加恩 這才是真強者,聯亞,  36.238.126.98 08/15 22:15 ,15
/bbs/Gossiping/M.1629036113.A.ED7.html,motorbird, 建議你去比較一下這兩隻的技術，就不會有這麼可笑的結論,聯亞,111.241.145.188 08/15 22:17 ,16
/bbs/Gossiping/M.1629036113.A.ED7.html,papaganono, 聯亞數據沒有高端好 笑死,聯亞,  101.12.90.204 08/15 22:20 ,17
/bbs/Gossiping/M.1629036113.A.ED7.html,diskdie7045, 這邏輯真的可憐,聯亞,   1.163.65.188 08/15 22:23 ,18
/bbs/Gossiping/M.1629036113.A.ED7.html,jil, 台灣牙醫防疫哪裡做得好..你瞎了喔,聯亞,  1.170.102.204 08/15 22:23 ,19
/bbs/Gossiping/M.1629036113.A.ED7.html,diskdie7045,  https//i.imgur.com/M9dH0LB.jpg這是AZ執行長，也不是本科系出身啊,聯亞,   1.163.65.188 08/15 22:24 ,20
/bbs/Gossiping/M.1629036113.A.ED7.html,a10192437, 樓上笑死的 都去打國產 不要跟我們搶爛國際疫苗好嗎,聯亞, 61.231.124.249 08/15 22:25 ,21
/bbs/Gossiping/M.1629036113.A.ED7.html,diskdie7045, 真的笑死，四月連az 都不打現在搶著，可憐啊,聯亞,   1.163.65.188 08/15 22:25 ,22
/bbs/Gossiping/M.1629036113.A.ED7.html,brucielu95, 我也覺得 高端被民進黨那些智障捧懶推銷的超誇張 他媽的一看就有鬼,聯亞,  36.227.188.37 08/15 22:26 ,23
/bbs/Gossiping/M.1629036113.A.ED7.html,ssn1321, 聯亞EUA沒過就已經有200萬劑,聯亞,   114.40.44.81 08/15 22:27 ,24
/bbs/Gossiping/M.1629036113.A.ED7.html,kanjiya, 高端之前沒有量產過蛋白質疫苗,聯亞, 220.136.222.53 08/15 22:27 ,25
/bbs/Gossiping/M.1629036113.A.ED7.html,a10192437, 搶不到就等 有什麼邏輯上漏洞嗎 可以去高端門口笑死然後打一針幫做臨床試驗可悲,聯亞, 61.231.124.249 08/15 22:33 ,26
/bbs/Gossiping/M.1629036113.A.ED7.html,michelle0815, 聯亞的實驗數據感覺比較真實而且聯亞集團本身就有豐富經驗,聯亞,111.252.200.159 08/15 22:35 ,27
/bbs/Gossiping/M.1629036113.A.ED7.html,sam7207, 感覺比較真實ww 這種話都可以說的出口打高端 護聯亞 www,聯亞,   114.34.143.1 08/15 22:38 ,28
/bbs/Gossiping/M.1629036113.A.ED7.html,s175, 不是心理系的怎麼情緒勒索你,聯亞, 49.217.252.254 08/15 22:39 ,29
/bbs/Gossiping/M.1629036113.A.ED7.html,chris780516, 聯亞中和抗體濃度就高端1/6，你捨高端就聯亞，莫名奇妙,聯亞,   1.175.211.29 08/15 22:40 ,30
/bbs/Gossiping/M.1629036113.A.ED7.html,bkebke, 血清不是聯亞驗的 是中研院應該不是線性吧 如果是1/6 聯亞不會過3.4/6才0.56，EUA要0.67倍才會過,聯亞, 111.251.34.122 08/15 22:42 ,31
/bbs/Gossiping/M.1629036113.A.ED7.html,chris780516, 對啊所以聯亞在通過邊緣，記者先自嗨了,聯亞,   1.175.211.29 08/15 22:44 ,32
/bbs/Gossiping/M.1629036113.A.ED7.html,shmilyss, 高端不行聯亞可以，這邏輯很八卦版，不,聯亞,  1.171.147.105 08/15 22:46 ,33
/bbs/Gossiping/M.1629036113.A.ED7.html,littlelinsyu, 我也覺得聯亞整個技術力屌打,聯亞,    101.9.2.222 08/15 22:50 ,34
/bbs/Gossiping/M.1629036113.A.ED7.html,bkebke, 聯亞的技術力 目前看來只有量產能力很強,聯亞, 111.251.34.122 08/15 22:51 ,35
/bbs/Gossiping/M.1629036113.A.ED7.html,xianfen, 台灣現在防疫很差嗎？,聯亞,  101.12.45.107 08/15 22:52 ,36
/bbs/Gossiping/M.1629036113.A.ED7.html,tim03090309, 你又是哪邊出來的啊 低學歷柯粉zzz,聯亞, 118.168.51.153 08/15 22:56 ,37
/bbs/Gossiping/M.1629036113.A.ED7.html,longsir, 聯亞=楊志良,聯亞,  36.234.122.96 08/15 23:01 ,38
/bbs/Gossiping/M.1629036113.A.ED7.html,banbanzon, 楊志良跳船跑去打az 看來沒信心啊,聯亞,    1.160.15.61 08/15 23:04 ,39
/bbs/Gossiping/M.1629036113.A.ED7.html,sec987654, 4%韓粉 不會罵聯亞的,聯亞,   61.220.55.56 08/15 23:11 ,40
/bbs/Gossiping/M.1629036113.A.ED7.html,iamsosorry, 楊先知都跳船了你還敢上船,聯亞,125.230.215.182 08/15 23:13 ,41
/bbs/Gossiping/M.1629036113.A.ED7.html,kanhyuu, 拒打任何不符合審查程序的黑箱疫苗,聯亞, 114.46.199.203 08/15 23:16 ,42
/bbs/Gossiping/M.1629036113.A.ED7.html,yaohwei, 高端我還真是大開眼界,聯亞, 61.223.154.196 08/15 23:32 ,43
/bbs/Gossiping/M.1629036113.A.ED7.html,ecnecsinimer, 八卦版也太有趣了吧XDDDD數據還有比較真實的 笑死果然這裡只剩下一堆沒專業的在嘴,聯亞,  101.9.232.177 08/15 23:36 ,44
/bbs/Gossiping/M.1629036113.A.ED7.html,needmmmoney, 沒有做完二期跟三期期中 一律都是垃圾疫苗,聯亞, 114.136.206.66 08/15 23:59 ,45
/bbs/Gossiping/M.1629036113.A.ED7.html,tyantmf, 聯亞的數據不清楚 但是相信不懷疑高端數據的 八成都是__,聯亞, 223.138.12.246 08/16 00:03 ,46
/bbs/Gossiping/M.1629036113.A.ED7.html,leeyeah, 非本科系就算了 高端那個詐騙仔誰敢信,聯亞,  101.10.89.224 08/16 00:15 ,47
/bbs/Gossiping/M.1629036113.A.ED7.html,RLH, 先按照標準程序再說,聯亞,  1.171.234.232 08/16 00:58 ,48
/bbs/Gossiping/M.1629036113.A.ED7.html,asecw, 乖乖當實驗品,聯亞,  118.169.47.13 08/16 01:27 ,49
/bbs/Gossiping/M.1629036113.A.ED7.html,bullshit2, 我支持聯亞 阿伯可愛+1,聯亞, 114.137.13.241 08/16 01:35 ,50
/bbs/Gossiping/M.1629036113.A.ED7.html,neobakery, 一堆爛貨在感覺那個比較好，笑死,聯亞,220.134.232.117 08/16 03:31 ,51
/bbs/Gossiping/M.1629036113.A.ED7.html,verydolungbe, 4％仔要不要統一口徑再攻擊,聯亞,223.137.164.240 08/16 06:50 ,52
/bbs/Gossiping/M.1629036113.A.ED7.html,RAY1203, 你等等被噓中共同路人,聯亞, 223.140.195.96 08/16 08:08 ,53
/bbs/Gossiping/M.1629036113.A.ED7.html,salamender, 高端一路綠燈，聯亞好歹認命陪玩一步一步來,聯亞,  223.136.3.125 08/16 08:52 ,54
/bbs/Gossiping/M.1629036113.A.ED7.html,diiky, 聯亞至少乖乖照步來,聯亞, 140.109.193.14 08/16 09:09 ,55
/bbs/Gossiping/M.1629036113.A.ED7.html,littledragon, 難怪人家說八卦是反指標,聯亞,   49.216.24.86 08/16 10:28 ,56
/bbs/Gossiping/M.1629036113.A.ED7.html,chris780516, 果不其然記者臉腫了齁,聯亞,   1.175.211.29 08/16 14:43 ,57
/bbs/Gossiping/M.1629036113.A.ED7.html,mywayne, 疫苗又不是陳總做的 在公殺洨,聯亞, 118.166.53.135 08/17 16:09 ,58
/bbs/Gossiping/M.1629036113.A.ED7.html,hjkkk123, https//i.imgur.com/kFgxQR6.jpg,聯亞,  101.12.89.196 08/18 15:06 ,59
/bbs/Gossiping/M.1629035764.A.1CD.html,elec1141, 首推應該多給一點,聯亞,    36.226.9.33 08/15 21:56 ,1
/bbs/Gossiping/M.1629035764.A.1CD.html,coffee112, 不要這樣辣 看他們連亞多年 都覺得...花錢的老闆真的很可憐 XD,聯亞,   101.9.172.77 08/15 21:58 ,2
/bbs/Gossiping/M.1629035764.A.1CD.html,Aidrux, 你八成味全龍迷,聯亞,   61.231.47.60 08/15 21:58 ,3
/bbs/Gossiping/M.1629035764.A.1CD.html,menshuei, 我也要,聯亞,  1.161.103.129 08/15 21:59 ,4
/bbs/Gossiping/M.1629035764.A.1CD.html,tfoxboy, 蝦判,聯亞,   1.160.37.173 08/15 21:59 ,5
/bbs/Gossiping/M.1629035764.A.1CD.html,loveyoontae, 錢,聯亞, 180.217.11.162 08/15 21:59 ,6
/bbs/Gossiping/M.1629035764.A.1CD.html,gx9900824, 幹,聯亞,   1.162.64.202 08/15 21:59 ,7
/bbs/Gossiping/M.1629035764.A.1CD.html,castjane, 過期運動 連奧運資格賽都不打,聯亞,   36.230.31.49 08/15 21:59 ,8
/bbs/Gossiping/M.1629035764.A.1CD.html,Kanojyo, 這咖不就之前要吹哨人表面身分的板主？,聯亞, 180.217.144.50 08/15 22:00 ,9
/bbs/Gossiping/M.1629035764.A.1CD.html,wulaw5566, 比較安全,聯亞,118.160.138.244 08/15 22:00 ,10
/bbs/Gossiping/M.1629035764.A.1CD.html,XXXXGAX, 錢,聯亞,223.141.241.204 08/15 22:00 ,11
/bbs/Gossiping/M.1629035764.A.1CD.html,ApAzusa126, 不打聯亞是要得冠嗎,聯亞,    27.52.94.18 08/15 22:01 ,12
/bbs/Gossiping/M.1629035764.A.1CD.html,Kanojyo, 之前爆料鄭怡靜那篇 還不敢回應咧 只敢在這裡發廢文,聯亞, 180.217.144.50 08/15 22:02 ,13
/bbs/Gossiping/M.1629035764.A.1CD.html,karta328, 中信兄弟沒有象,聯亞,    39.9.142.89 08/15 22:03 ,14
/bbs/Gossiping/M.1629035764.A.1CD.html,a925a05, 不會,聯亞,  110.30.80.254 08/15 22:07 ,15
/bbs/Gossiping/M.1629035764.A.1CD.html,Kanojyo, socialism的文你被打臉就不敢回了 還想裝傻啊？,聯亞, 180.217.144.50 08/15 22:08 ,16
/bbs/Gossiping/M.1629035764.A.1CD.html,panhoho, 錢,聯亞,223.137.252.198 08/15 22:17 ,17
/bbs/Gossiping/M.1629035764.A.1CD.html,lyt5566, 笑死,聯亞,   59.115.6.139 08/15 22:20 ,18
/bbs/Gossiping/M.1629035764.A.1CD.html,jganet, 又是高義,聯亞,     42.75.4.69 08/15 22:22 ,19
/bbs/Gossiping/M.1629035764.A.1CD.html,powerworld21, ？！,聯亞, 180.217.31.191 08/15 22:23 ,20
/bbs/Gossiping/M.1629035764.A.1CD.html,touchdowns, $,聯亞, 123.193.242.53 08/15 22:29 ,21
/bbs/Gossiping/M.1629035764.A.1CD.html,swimming5445, 推,聯亞,  101.9.233.146 08/15 22:30 ,22
/bbs/Gossiping/M.1629035764.A.1CD.html,jeff790923, 我雖然是象迷 但有笑有推啦,聯亞, 223.139.99.126 08/15 22:30 ,23
/bbs/Gossiping/M.1629035764.A.1CD.html,MPCS, 錢,聯亞,  223.141.85.41 08/15 22:32 ,24
/bbs/Gossiping/M.1629035764.A.1CD.html,kissung, 安心亞亞,聯亞,  106.1.118.125 08/15 22:34 ,25
/bbs/Gossiping/M.1629035764.A.1CD.html,HFang, 推,聯亞, 180.217.210.56 08/15 22:34 ,26
/bbs/Gossiping/M.1629035764.A.1CD.html,lin1020, 推,聯亞,   106.1.224.71 08/15 22:36 ,27
/bbs/Gossiping/M.1629035764.A.1CD.html,QQ101, 這哽 wwwwwwwwwwww,聯亞, 101.12.115.136 08/15 22:39 ,28
/bbs/Gossiping/M.1629035764.A.1CD.html,dogtail, 有笑有推!!,聯亞,  36.234.122.73 08/15 22:40 ,29
/bbs/Gossiping/M.1629035764.A.1CD.html,chivale, 人家打了真的變成連續亞軍怎麼辦XDDDDD,聯亞,   1.160.95.250 08/15 22:42 ,30
/bbs/Gossiping/M.1629035764.A.1CD.html,kiopl, 這梗夾促咪,聯亞,   101.12.39.30 08/15 22:52 ,31
/bbs/Gossiping/M.1629035764.A.1CD.html,s70869, 推,聯亞, 122.118.151.56 08/15 22:52 ,32
/bbs/Gossiping/M.1629035764.A.1CD.html,hero613, 錢,聯亞,  1.171.176.162 08/15 22:53 ,33
/bbs/Gossiping/M.1629035764.A.1CD.html,issatomi, 有梗喔,聯亞, 118.171.33.219 08/15 22:54 ,34
/bbs/Gossiping/M.1629035764.A.1CD.html,tmgg, 推,聯亞,  61.223.82.217 08/15 22:56 ,35
/bbs/Gossiping/M.1629035764.A.1CD.html,elvis007, $,聯亞, 114.34.249.138 08/15 23:00 ,36
/bbs/Gossiping/M.1629035764.A.1CD.html,best0811, 我爪這也有事~~XD,聯亞,  61.223.22.154 08/15 23:07 ,37
/bbs/Gossiping/M.1629035764.A.1CD.html,s06076276, 錢,聯亞,220.135.101.163 08/15 23:08 ,38
/bbs/Gossiping/M.1629035764.A.1CD.html,TDQC1112, 錢,聯亞, 150.116.101.59 08/15 23:26 ,39
/bbs/Gossiping/M.1629035764.A.1CD.html,coolzone,  https//i.imgur.com/wkLUz2h.jpg,聯亞, 223.140.154.86 08/15 23:26 ,40
/bbs/Gossiping/M.1629035764.A.1CD.html,zbar411387, 錢,聯亞,  39.10.229.231 08/15 23:27 ,41
/bbs/Gossiping/M.1629035764.A.1CD.html,sky900928, 推,聯亞,  180.217.12.32 08/15 23:28 ,42
/bbs/Gossiping/M.1629035764.A.1CD.html,sky919247, 錢,聯亞, 59.126.126.219 08/15 23:28 ,43
/bbs/Gossiping/M.1629035764.A.1CD.html,wurick000, 錢,聯亞, 114.136.211.51 08/15 23:34 ,44
/bbs/Gossiping/M.1629035764.A.1CD.html,jimmy0204123, 推,聯亞,   36.228.85.24 08/15 23:37 ,45
/bbs/Gossiping/M.1629035764.A.1CD.html,m6cs, 錢,聯亞, 223.138.42.113 08/15 23:39 ,46
/bbs/Gossiping/M.1629035764.A.1CD.html,menu1720, 笑死 這也有爪的事,聯亞,  182.235.58.14 08/15 23:39 ,47
/bbs/Gossiping/M.1629035764.A.1CD.html,lily510, 推,聯亞, 123.241.14.193 08/15 23:53 ,48
/bbs/Gossiping/M.1629035764.A.1CD.html,mealson, 錢,聯亞,   73.69.56.191 08/15 23:59 ,49
/bbs/Gossiping/M.1629035764.A.1CD.html,lockbacker, 爪寶會像以前一樣出來敗人品嗎？,聯亞,   1.161.215.33 08/16 00:03 ,50
/bbs/Gossiping/M.1629035764.A.1CD.html,RognerLiu, 錢,聯亞, 36.228.148.230 08/16 00:10 ,51
/bbs/Gossiping/M.1629035764.A.1CD.html,mars71173, 崩潰？,聯亞,  123.193.181.6 08/16 00:22 ,52
/bbs/Gossiping/M.1629035764.A.1CD.html,thatear, 不錯 有梗亞起來 啞起來,聯亞,  110.28.40.218 08/16 00:56 ,53
/bbs/Gossiping/M.1629035764.A.1CD.html,yu312, 靠邀有笑XD,聯亞, 111.82.208.157 08/16 06:30 ,54
/bbs/Gossiping/M.1629035764.A.1CD.html,joechen03, 推,聯亞,   118.161.9.78 08/16 07:10 ,55
/bbs/Gossiping/M.1629035764.A.1CD.html,ELSAHSM, 推,聯亞,  112.78.79.236 08/16 08:55 ,56
/bbs/Gossiping/M.1629035764.A.1CD.html,small28, 笑死,聯亞,223.140.184.255 08/16 09:12 ,57
/bbs/Gossiping/M.1629035764.A.1CD.html,chulen, 不會拉幹,聯亞, 211.22.143.102 08/16 11:33 ,58
/bbs/Gossiping/M.1629035764.A.1CD.html,poi96300, XD 有創意,聯亞, 111.83.138.229 08/16 12:02 ,59
/bbs/Gossiping/M.1629035764.A.1CD.html,CruxLaelaps, 幹 還不錯,聯亞, 140.109.73.143 08/16 12:18 ,60
/bbs/Gossiping/M.1629035764.A.1CD.html,maple0425, 笑死 沒有象好嗎,聯亞, 49.217.195.161 08/16 12:56 ,61
/bbs/Gossiping/M.1629035764.A.1CD.html,jkl85621, 錢,聯亞, 223.141.146.64 08/16 17:31 ,62
/bbs/Gossiping/M.1629035764.A.1CD.html,bow7520, 推,聯亞, 122.118.243.42 08/17 10:02 ,63
/bbs/Gossiping/M.1629035764.A.1CD.html,hjkkk123, https//i.imgur.com/kFgxQR6.jpg可以打六次,聯亞,  101.12.89.196 08/18 15:08 ,64
/bbs/Gossiping/M.1629035321.A.CBD.html,johnwu, 滿滿的台灣價值,聯亞, 123.193.90.138 08/15 21:48 ,1
/bbs/Gossiping/M.1629035321.A.CBD.html,qilar, 台灣價值點滿 出國繼續隔離,聯亞,   1.200.15.151 08/15 21:49 ,2
/bbs/Gossiping/M.1629035321.A.CBD.html,frommr, 我怎麼知道，我沒那麼蠢,聯亞,  219.70.201.52 08/15 21:49 ,3
/bbs/Gossiping/M.1629035321.A.CBD.html,guinsoo, 會高潮,聯亞, 118.169.164.50 08/15 21:49 ,4
/bbs/Gossiping/M.1629035321.A.CBD.html,qqapplpaa, 下面打手槍,聯亞, 219.71.187.143 08/15 21:49 ,5
/bbs/Gossiping/M.1629035321.A.CBD.html,sustaining, 黨證一年份,聯亞,  36.229.94.222 08/15 21:49 ,6
/bbs/Gossiping/M.1629035321.A.CBD.html,samp05, 極大毀滅咒文嗎？,聯亞, 220.136.138.79 08/15 21:49 ,7
/bbs/Gossiping/M.1629035321.A.CBD.html,howard24, 新人類誕生,聯亞,  36.227.76.151 08/15 21:49 ,8
/bbs/Gossiping/M.1629035321.A.CBD.html,superob, 左右為難,聯亞,   42.74.157.24 08/15 21:49 ,9
/bbs/Gossiping/M.1629035321.A.CBD.html,Belanice, 一次儲滿台灣價值的概念,聯亞, 223.141.58.241 08/15 21:50 ,10
/bbs/Gossiping/M.1629035321.A.CBD.html,Holmes7, 超越兩津GPX,聯亞,   1.200.141.57 08/15 21:50 ,11
/bbs/Gossiping/M.1629035321.A.CBD.html,fonzae, 綠色光芒,聯亞, 220.135.27.187 08/15 21:50 ,12
/bbs/Gossiping/M.1629035321.A.CBD.html,Forcast, 左青龍，右白虎,聯亞,  1.160.110.131 08/15 21:50 ,13
/bbs/Gossiping/M.1629035321.A.CBD.html,alittleghost, 左手高端，右手聯亞，安非他的命～,聯亞,  114.34.179.94 08/15 21:51 ,14
/bbs/Gossiping/M.1629035321.A.CBD.html,tetani, 聯亞沒有dpp價值 不要浪費coda,聯亞,  1.175.145.183 08/15 21:51 ,15
/bbs/Gossiping/M.1629035321.A.CBD.html,ispy03532003, 左手台灣價值+100，右手黨國餘孽-100,聯亞,223.139.243.183 08/15 21:51 ,16
/bbs/Gossiping/M.1629035321.A.CBD.html,beast1969, 台灣價值要滿還是得高端+高端吧,聯亞, 58.115.170.226 08/15 21:51 ,17
/bbs/Gossiping/M.1629035321.A.CBD.html,castjane, 高端東洋代工 另一個不知道,聯亞,   36.230.31.49 08/15 21:51 ,18
/bbs/Gossiping/M.1629035321.A.CBD.html,BaRanKa, 有台灣力場然後一離開台灣 0.1mm 就歸西,聯亞,  1.163.144.198 08/15 21:51 ,19
/bbs/Gossiping/M.1629035321.A.CBD.html,tetani, 兩隻手都打高端 第三劑也是高端才有用,聯亞,  1.175.145.183 08/15 21:51 ,20
/bbs/Gossiping/M.1629035321.A.CBD.html,alan0204, 只有高端有台灣價值,聯亞,    42.75.29.46 08/15 21:52 ,21
/bbs/Gossiping/M.1629035321.A.CBD.html,TheBeast, 蔡英文發來賀電,聯亞,  97.99.251.144 08/15 21:52 ,22
/bbs/Gossiping/M.1629035321.A.CBD.html,su4vu6, 護士會被罵吧,聯亞, 123.192.67.178 08/15 21:53 ,23
/bbs/Gossiping/M.1629035321.A.CBD.html,marurun, 出手金銀,聯亞, 111.82.221.131 08/15 21:53 ,24
/bbs/Gossiping/M.1629035321.A.CBD.html,royaljoy1, 老牛在腰間,聯亞,   1.164.227.83 08/15 21:57 ,25
/bbs/Gossiping/M.1629035321.A.CBD.html,LoveMakeLove, 左高端右聯亞，台灣加值在中間，佛擋殺佛，神擋殺神！,聯亞,  220.137.90.22 08/15 21:59 ,26
/bbs/Gossiping/M.1629035321.A.CBD.html,mirac1e, 817看到直接下跪,聯亞, 49.158.150.139 08/15 22:06 ,27
/bbs/Gossiping/M.1629035321.A.CBD.html,Oeagrus, 會指月,聯亞,   101.9.33.233 08/15 22:11 ,28
/bbs/Gossiping/M.1629035321.A.CBD.html,lemenf1, 秋森萬，快上,聯亞, 111.82.219.141 08/15 22:25 ,29
/bbs/Gossiping/M.1629035321.A.CBD.html,house911, 腦袋滿滿的綠光??,聯亞, 114.26.214.160 08/15 22:39 ,30
/bbs/Gossiping/M.1629035321.A.CBD.html,MRGIO, 綠共頒發台灣價值獎狀乙紙給你,聯亞,  114.43.49.131 08/15 22:44 ,31
/bbs/Gossiping/M.1629035321.A.CBD.html,lavign, 繃帶纏起來可以發邪王炎殺黑龍波？,聯亞,125.224.235.253 08/15 22:47 ,32
/bbs/Gossiping/M.1629035321.A.CBD.html,chouvincent, 爆炸,聯亞,  1.200.161.214 08/15 22:48 ,33
/bbs/Gossiping/M.1629035321.A.CBD.html,cowaksor, 沒有用除非口中吸大麻還判無罪,聯亞,   42.73.11.184 08/15 22:50 ,34
