id,contents,key word,date
skuderic, 國藥,國藥,  101.9.166.255 06/10 19:54 
libur, 笑死。支八版開始推支那疫苗,國藥,   101.10.44.27 06/10 19:54 
l3893226, ptt已死,國藥,  114.25.147.20 06/10 19:55 
DeadKaster, 只打可以出國的 其餘不考慮,國藥,  59.126.46.189 06/10 19:56 
dqmsj, 通過國際認證我就打國產 認真,國藥, 223.138.18.119 06/10 19:56 
wulaw5566, 莫德納,國藥,  36.227.22.231 06/10 19:57 
wang1031, 國藥 最少將來能出國,國藥,  39.13.130.194 06/10 19:57 
harlow, 紐約時報今天報了打國藥的蒙古現況,國藥,   101.12.23.92 06/10 19:58 
ggyaining, 不打,國藥, 182.234.40.207 06/10 19:58 
Knudsen, 都很爛 看來只能選高端,國藥, 114.39.187.224 06/10 19:58 
harlow, 而華爾街日報則早就報導使用國藥的巴林現,國藥,   101.12.23.92 06/10 19:59 
s8800892000, 國藥有78！！！,國藥,223.136.163.253 06/10 19:59 
harlow, 況,國藥,   101.12.23.92 06/10 19:59 
swatsh, 國藥,國藥,  118.168.11.44 06/10 19:59 
weber8356, https//i.imgur.com/uJgxwMs.jpg,國藥, 111.83.145.111 06/10 19:59 
cutehale, 自己飛到中國打嗎? 那來四種選,國藥,220.132.150.136 06/10 19:59 
dannyko, 想去日本旅遊感謝 當然得打國際認證的疫苗,國藥, 223.136.189.39 06/10 20:00 
caelum, 國藥,國藥,  36.237.93.215 06/10 20:00 
weber8356, 台產保險可以活著領，讚,國藥, 111.83.145.111 06/10 20:00 
yadohime, 看科學數據說話啊，哈。感謝讓我加名單,國藥,111.252.150.218 06/10 20:00 
dirk007, 國藥有認證,國藥,  180.217.22.67 06/10 20:00 
pivotalHarry, 當然是國藥阿,國藥,    49.216.37.9 06/10 20:00 
famle, 國藥有who認證～高端聯亞？,國藥,111.243.153.215 06/10 20:01 
linhsiuwei, 最有效的是支那的國藥,國藥, 117.56.155.223 06/10 20:01 
ilohoo, 打人啊 反正橫豎是死,國藥, 101.12.112.138 06/10 20:01 
aa2425, 不是都沒做3期？一樣糞,國藥, 180.217.28.247 06/10 20:01 
smisfun, 死亡,國藥,  49.216.44.172 06/10 20:02 
shimachokong, 國藥,國藥, 123.194.173.87 06/10 20:02 
katty102, 五毛坑？,國藥,  223.138.1.107 06/10 20:04 
iverson98, 現階段有國藥科興我都打 高端看未來三期試驗,國藥,   49.217.75.19 06/10 20:05 
symeng, 口罩,國藥,    39.13.65.79 06/10 20:07 
iloveEG, WHO認證跟各國疫苗護照根本是兩件事。說打國藥就可以出國的，歐美日韓疫苗護照有承認中國疫苗嗎？要出國的話 目前這四支根本都沒屁用...,國藥,  111.250.54.31 06/10 20:08 
nash610, 會出國 所以只打國際認證的,國藥,  61.228.12.224 06/10 20:10 
mmyc, 嘻嘻，撈出一堆支畜,國藥,180.217.209.229 06/10 20:11 
drugwitch, 當然是高端！！！！,國藥,   124.6.28.230 06/10 20:13 
jainyoyo, 有點好奇國藥科興的數據,國藥, 49.158.148.140 06/10 20:14 
encoreg57985, 國藥優於其他,國藥,  114.24.28.162 06/10 20:15 
hikkiqoo, 國藥,國藥,  101.12.37.156 06/10 20:17 
ks007, 有得選？,國藥,  220.135.8.153 06/10 20:18 
VOLK11, 可以出國，國際認證的啊,國藥,   114.24.18.74 06/10 20:19 
laybear, 我選擇死亡,國藥, 218.35.168.163 06/10 20:19 
flycarb, 高端看三期阿。但好像沒有要做3期了呢~,國藥,  36.225.161.11 06/10 20:19 
VOLK11, 多挨針沒意義吧,國藥,   114.24.18.74 06/10 20:19 
Jack2277, 選能出國的,國藥,  36.234.214.89 06/10 20:19 
GGdong, 認真回，我選國藥,國藥,  223.139.2.101 06/10 20:19 
mukey, 打俄國的XD,國藥,  220.130.55.97 06/10 20:19 
ysbh, 當然國藥啊，不然選高端當白老鼠嗎？,國藥,  27.105.31.156 06/10 20:20 
tales3, 這裡的人都搞不清楚WHO認證與各國疫苗護,國藥,  101.12.69.108 06/10 20:21 
CCTraveler, 五毛集結囉,國藥,   49.216.58.98 06/10 20:21 
xoy232, 沒得選,國藥,    49.216.19.1 06/10 20:21 
tales3, 照出國是兩件不同的事情，光疫苗護照怎麼,國藥,  101.12.69.108 06/10 20:21 
andypeter, 我選高端,國藥,122.117.128.140 06/10 20:21 
tales3, 彼此承認就有很多外交周旋可吵，這裡的鄉民風向真是有趣,國藥,  101.12.69.108 06/10 20:22 
zxc1020305, 不打，不用出國,國藥,   42.72.54.147 06/10 20:23 
lordscd, 國藥  我想出國,國藥,   1.175.184.81 06/10 20:25 
Athanasius, 現在來說是國藥   以後不敢說,國藥,   114.40.70.54 06/10 20:26 
blakwoods, 高端  反正跟鄉民對做 就不會錯,國藥, 36.233.141.134 06/10 20:26 
a1379, 當然是國藥,國藥,   42.72.227.84 06/10 20:27 
james575043, 一堆五毛同路人,國藥,   211.75.109.2 06/10 20:27 
songmeng, 國藥有在歐盟疫苗護照的審核名單,國藥,  1.164.137.126 06/10 20:29 
cruchoco, 笑死一堆選國藥XD 真的不演了,國藥, 118.170.52.221 06/10 20:29 
ILOVEluee, 我寧願打國藥還比較安全,國藥,  49.216.20.236 06/10 20:29 
goodzoro, 敢打國藥的適合住第三世界,國藥,  114.24.82.169 06/10 20:29 
songmeng, 你國產連三期都不做 國際會鳥你??一堆蟑螂還在那邊WHO認證和出國沒關係,國藥,  1.164.137.126 06/10 20:30 
todo0222, 國藥目前四款最優,國藥, 27.242.229.112 06/10 20:30 
error123, 國藥,國藥,  36.229.25.246 06/10 20:31 
missguitarwi, 國藥噓的都是蟑螂耶,國藥,  101.12.68.172 06/10 20:32 
charleslonge, 國藥吧 至少保護力跟AZ差不多,國藥, 116.89.134.131 06/10 20:34 
raphael1994, 林北打完了 不用選,國藥,223.139.136.203 06/10 20:38 
mountain821, 國藥,國藥,     39.8.8.126 06/10 20:43 
jkreg, 幾百個帳號狂推支那畜的藥，我就說帳號很多被賣給網路行銷公司跟支那賤畜了，PTT的公信力剩下支那畜大外宣跟搗亂而已，可悲,國藥, 219.68.157.224 06/10 20:45 
CYL009, 樓上就離開PTT啊 嘻嘻,國藥,  111.184.61.79 06/10 20:46 
a16625t, 現在是國藥 等高端真的過WHO認證就是高端,國藥,  111.71.49.183 06/10 20:46 
leondemon, 今天要打的話，選國藥,國藥,    27.53.17.75 06/10 20:47 
moneywinner2, 國藥,國藥, 124.218.61.230 06/10 20:47 
leondemon, 只有國藥通過大量人體試驗，且數據最好,國藥,    27.53.17.75 06/10 20:48 
a19533141, 喜歡逛醫院貪小便宜的老人會用身體告訴,國藥, 101.137.38.203 06/10 20:49 
zoe9410, 這篇需要備份，太有趣了ww,國藥, 49.217.129.148 06/10 20:49 
nonwash, 國藥,國藥,    39.9.129.15 06/10 20:49 
goddarn, 聯亞吧,國藥, 59.115.144.182 06/10 20:50 
Underline, 打中國的啊 研發病毒的人應該有解藥吧,國藥,  36.230.57.150 06/10 20:53 
ERiC0308QQ, 快去啊,國藥,  27.247.222.32 06/10 20:58 
asidy, 都不要,國藥,123.204.126.142 06/10 21:00 
KeynesGG, 秒選國藥 蟑螂悲憤,國藥,   61.231.0.251 06/10 21:01 
libur, 支那賤畜快去打國藥啊。笑死自己不敢打還想讓人打,國藥,   101.10.44.27 06/10 21:03 
XXXXSOW, 一堆垃圾幹嘛打 直接確診都沒這麼慘,國藥, 123.194.169.72 06/10 21:05 
happyblack, 台灣製的,國藥,   219.70.90.36 06/10 21:07 
reon, 可悲的PTT剩下一堆大外宣,國藥,111.251.173.100 06/10 21:08 
raychant, 國藥，台灣政府認證的沒用,國藥, 114.25.129.161 06/10 21:10 
pro33342, 國藥,國藥, 36.236.170.184 06/10 21:15 
yi0513, 衛星五號,國藥,  1.200.247.134 06/10 21:16 
jialin6666, 也要政府給你選，你有的選？,國藥,114.136.201.130 06/10 21:16 
pigmouth, 國藥～,國藥,   118.232.22.8 06/10 21:21 
jim1122, 選WHA跟歐盟認證的選WHO跟歐盟認證的,國藥,  101.12.36.113 06/10 21:23 
CDOL, 這篇要  m 起來,國藥,   42.74.110.20 06/10 21:29 
kukuder, 秒選科興，國藥打下去，怎麼死的都不知道,國藥,  110.30.32.188 06/10 21:32 
jamesho8743, 除了台積電 電子業 中國各方面科技都屌打台灣 人家都上月球探火星了生技有得比嗎? 人家有十幾億人口可以實驗 台灣?,國藥,  111.241.1.178 06/10 21:36 
SecretR, 看到推國藥我都笑了,國藥, 223.139.213.35 06/10 21:41 
rhapsody1112, 不打  寧願相信自己身體作得出抗體,國藥,   1.175.83.169 06/10 21:44 
SimplePraise, 絕對是國藥,國藥, 116.59.208.157 06/10 21:44 
yudofu, 韭菜用的農藥也敢打？,國藥,  101.12.47.229 06/10 21:47 
jhkujhku, 這篇裱框起來 說要打支那疫苗的xD,國藥,  64.189.45.109 06/10 21:50 
willy4907, 國藥,國藥,  110.30.114.39 06/10 21:51 
richer2, 高端,國藥,  106.104.84.81 06/10 21:54 
jamesho8743, 以事實來講 國藥的確有效 台灣還在抗疫等疫苗 可憐 從前年12月到現在都一年半快兩年了,國藥,  111.241.1.178 06/10 21:55 
ya8957, 選有國際認證的啦幹,國藥, 101.136.116.71 06/10 21:56 
xxx5566xxx, 都不要，拼進化或淘汰,國藥,  116.89.134.84 06/10 21:57 
pomelo524, 國藥這種假數據疫苗 也只有支畜才會信,國藥,  49.159.75.231 06/10 21:58 
balow, 國藥,國藥,   1.172.28.123 06/10 22:05 
linyuan0326, 國藥,國藥,114.136.110.181 06/10 22:08 
superman1988, 說假數據，但出的了國門啊,國藥, 49.217.130.111 06/10 22:08 
LAC32, 國,國藥,   219.70.229.5 06/10 22:24 
edison9311, 國藥 五毛記得匯給我,國藥,   42.77.49.234 06/10 22:24 
wei525, 國藥,國藥,122.116.219.252 06/10 22:27 
weber8356, 要打支那農藥的直接寫連署書不會哦還要我教你，支持越多人打越好啦,國藥, 111.83.145.111 06/10 22:32 
rabbit2233, 國藥科興,國藥,    39.13.32.71 06/10 22:33 
weber8356, 不要跟我搶其他的，我都支持,國藥, 111.83.145.111 06/10 22:33 
DukeSilent, 黑水,國藥,  118.167.25.66 06/10 22:44 
chulen, 到底多低能去打高端 打完又不能出國,國藥, 116.89.137.146 06/10 22:47 
srena, 看那個會願意給韭菜安家費,國藥,220.143.160.145 06/10 22:48 
a2881105, 那支疫苗有疫苗護照老子打那隻,國藥,  59.115.102.75 06/10 22:52 
cbugs, 我拳打蔡英文 腳踢陳時中,國藥,  42.72.199.184 06/10 23:01 
hhh6666, 高端,國藥, 27.247.251.250 06/10 23:07 
WWIII, 選中共疫苗的直接註銷國籍 送去新疆勞改,國藥,   36.228.92.29 06/10 23:09 
c2143, 我也打蕭敬騰打的國藥,國藥,   36.227.87.68 06/10 23:12 
firose, 滅活最爛，沒有之一白癡才打中國疫苗,國藥, 114.25.151.114 06/10 23:21 
bangjia, 國藥,國藥,  36.228.79.162 06/10 23:27 
rainwen, 國光,國藥, 175.180.247.98 06/10 23:30 
zzzzooz, 說這篇存檔才好笑，存檔看蟑螂有幾隻嗎？,國藥,   112.78.69.17 06/10 23:50 
albert22, 真的 五毛蟑螂 也太多XDDD,國藥,  114.40.185.22 06/10 23:51 
firewell, 集合啦 五毛支友會,國藥,    49.217.7.34 06/11 00:31 
ntuwalker, 這四支目前國藥最穩定 效果最好,國藥,174.195.206.138 06/11 00:33 
lose116315, 死定了,國藥,223.140.158.162 06/11 00:45 
sylviaplath, 還是直接火化好了 少點掙扎,國藥,114.136.184.200 06/11 00:48 
pica177253, mRNA,國藥, 27.247.195.158 06/11 01:24 
gsade, 哪個能上歐盟疫苗護照的打哪個 其餘的都垃圾,國藥, 36.225.208.119 06/11 01:25 
rahit, 現在的話 國藥人家有認證你有什麼?,國藥,  59.120.18.192 06/11 01:25 
k5a, 等聯亞看看 我絕不會打中國疫苗 這跟它有沒有保護力無關 主要因為中國就是投毒者 就是不爽打敵國的爛解毒劑啦  WHO就CHO 他認證有信用?歐盟疫苗護照只承認下列四種必須是施打AZ、莫德納、輝瑞 (BNT) 或嬌生國藥吃屎去吧  蕭敬騰就一大內宣工具 大家忘了他以前就8+9 還有他與龍五的關係了喔我倒是想問問若高端、聯亞獲WHO認證 但歐盟不承認 那大家打不打？,國藥,  219.71.99.110 06/11 01:46 
driftingjong, 聯亞 不做他想,國藥, 114.37.220.187 06/11 02:44 
reexamor, 個人絕對不打中國產的。,國藥,  114.136.33.43 06/11 03:20 
wwf80048, 國藥,國藥,  223.137.56.88 06/11 04:29 
airherry, 聯亞,國藥, 111.241.101.28 06/11 04:50 
Pluronics, 一陣子人體實驗後，晚點再選,國藥,114.136.209.125 06/11 08:02 
jwill0255, 滅活打下去直接確診 慢走不送了,國藥,  101.12.28.102 06/11 08:40 
bloodhood, 聯亞,國藥, 223.138.102.24 06/11 08:47 
ncekimo, ...,國藥, 223.140.32.147 06/11 08:55 
littlebbt, 國藥,國藥, 27.247.161.176 06/11 09:29 
justeat, 國藥已經在歐盟護照上 目前領先,國藥, 117.56.248.169 06/11 09:41 
cwhgraham, 帶風向,國藥, 223.140.66.195 06/11 12:38 
YO8BO10, 國藥歐盟可進唷，其它沒辦法,國藥,    39.8.192.56 06/12 08:28 
becool996, 白癡都知道國藥70%，甚至超越AZ,國藥,  112.78.84.215 06/12 17:41 
hjkkk123, https//i.imgur.com/fPMjJwb.jpghttps//i.imgur.com/pukN3hI.jpg,國藥,  1.163.192.201 06/29 21:02 
lindviorair, 高端,國藥,150.116.102.213 07/01 17:23 
hjkkk123, https//i.imgur.com/kFgxQR6.jpg,國藥,  49.216.91.223 08/29 18:01 
ju06080719, 高端贏了！,國藥, 223.136.44.125 06/10 17:58 
sm999222, 99.8>>>>>>>>>99.5  廢物中國= =,國藥,   61.230.79.80 06/10 17:59 
dtarc, 保護力一定比科猩強啦,國藥,  27.242.129.84 06/10 18:00 
Azabulu, 賺錢才有用,國藥, 223.137.222.45 06/10 18:02 
w300204, 贏惹,國藥,   114.36.79.81 06/10 18:02 
zo6al, 幹 會笑死,國藥,  103.231.48.97 06/10 18:03 
snane, 顆星97>>50 國藥99.5>>79  高端99.8>>??,國藥,  1.171.106.232 06/10 18:03 
cosmite, 能產生抗體不見得能殺死病毒啊 兩回事,國藥,   59.115.169.4 06/10 18:06 
hy0106, 如果沒意外應該至少有75%保護力啦！除非高端真的太爛，才會低於75%,國藥, 114.47.123.100 06/10 18:09 
s881321, 再怎樣應該至少有科興的效果吧,國藥,  58.115.28.143 06/10 18:15 
LesMiz, 疫苗不是治療病毒的藥物。,國藥,   42.73.80.155 06/10 18:22 
stvn2567, 高端的既視感,國藥, 123.194.161.20 06/10 18:25 
k945, 科興97.x,國藥,   39.12.231.92 06/10 18:30 
Adollin, 有科興的保護力至少還是個疫苗,國藥,223.137.195.240 06/10 18:33 
ra88872, 不同的東西，你要比比CHO，人家都跑去非洲做三期了！,國藥,  1.200.146.209 06/10 18:44 
tolajan, 不管數據如何～先通過美國fda,國藥,  223.137.63.58 06/10 18:53 
MsKing, 保護率95的只有bnt跟默德納而已,國藥,203.204.124.221 06/10 20:06 
cisa77, 國藥在4%心中是99.9%,國藥,  36.238.138.96 06/10 20:10 
mepowerlmay, 人家中國沒有三級  罵中國的 想想現在台灣比中國好？,國藥, 218.161.74.118 06/10 20:50 
buddar, 為何其他疫苗都沒在提陽轉率？,國藥,223.139.231.151 06/11 12:02 
DPP48, 怕，側翼這麼凶的嗎,國藥,  1.200.149.185 06/10 10:54 
gay7788, 弟弟在對岸大學也有講師ㄅ,國藥,   61.219.191.4 06/10 10:54 
ev331, 不是啊先查那家藥廠的底啊,國藥,118.165.108.109 06/10 10:54 
Dia149, 側翼87,國藥,223.136.194.201 06/10 10:54 
radi035, 最好不要亂講話  下個就是你,國藥,  124.218.71.88 06/10 10:54 
baiya, 重點是哥哥都不出來回應 這很奇,國藥,  61.223.18.146 06/10 10:54 
puritylife, 他弟不就幫兇嗎 幫著側翼打哥哥,國藥, 60.199.183.253 06/10 10:54 
widec, 笑死 他弟就是推他哥入坑的第一人啊 XDDD,國藥,   114.46.18.81 06/10 10:55 
Fracon, 開始抹了 真不錯,國藥,  101.9.104.226 06/10 10:55 
hau7341, 這是同一個弟弟嗎？,國藥,  111.71.81.241 06/10 10:55 
skyoun, 媒體爆料.....至少冤有頭債有主，不吉嗎？,國藥, 120.127.154.69 06/10 10:55 
nitvx, 果然一貫伎倆，先抹紅成中共同路人,國藥, 110.28.102.120 06/10 10:55 
angellll, 他第一篇文章就把親哥哥打成黑五類了,國藥,  118.169.229.8 06/10 10:55 
downtoearth, 這件事 已經澄清了... 這篇lag了...,國藥,  59.125.101.96 06/10 10:56 
kumori, 弟弟也同路人(蓋章,國藥, 125.230.185.54 06/10 10:56 
colby1008, 側翼：抓到了 中共同路人,國藥,  180.176.29.19 06/10 10:56 
angellll, 文革青年現在要裝處女?,國藥,  118.169.229.8 06/10 10:56 
purin3333, 怕燒到自己?,國藥, 58.114.227.189 06/10 10:56 
amida959, 哥哥哪有不回應 有回啊 抹黑鋪天蓋地澄清沒有人理,國藥, 111.248.96.152 06/10 10:56 
ImBBCALL, 你全家都會被抹成中共同路人,國藥,  114.32.120.99 06/10 10:56 
sphinx1031, 原來台灣現在才在搞文革 長知識了,國藥,  1.163.216.117 06/10 10:56 
STerry1986, 先捅自己哥哥一刀再裝好人？,國藥,   1.161.190.33 06/10 10:56 
kymcoco, 桶你哥一刀再幫他叫救護車?,國藥,   114.43.25.77 06/10 10:56 
cvnn, 綠到出汁被蟑螂跟立委打爆 心裡一定很幹,國藥, 223.137.167.56 06/10 10:56 
goodbye, 弟弟不批鬥哥哥就等著被批鬥阿,國藥, 117.56.223.198 06/10 10:56 
angellll, 他第一篇文章看得出 在說哥哥是為台灣好,國藥,  118.169.229.8 06/10 10:57 
notmine, 四趴五毛表示欣慰,國藥,    101.9.28.74 06/10 10:57 
amida959, 哥哥被鬥 弟弟會多安全 呵呵,國藥, 111.248.96.152 06/10 10:57 
sphinx1031, 綠營有多少在對岸有生意業務往來的,國藥,  1.163.216.117 06/10 10:57 
goodbye, 我是不覺得他弟弟怎樣啦 畢竟共產黨就是,國藥, 117.56.223.198 06/10 10:57 
eterbless, 台灣已邁入文化大革命時代 親人也批鬥,國藥, 180.29.102.240 06/10 10:57 
angellll, 太陽從哪邊出來 就是民進黨訂的,國藥,  118.169.229.8 06/10 10:57 
sphinx1031, 不要老是挖別人不說自己,國藥,  1.163.216.117 06/10 10:57 
piece1, 要抹你還跟你講道理?想想當初台大校長,國藥,115.165.238.102 06/10 10:57 
goodbye, 讓家人互相批鬥不然就被清算,國藥, 117.56.223.198 06/10 10:57 
EXIONG, 綠到出汁只要不挺國產一樣抹紅,國藥, 150.117.45.141 06/10 10:58 
angellll, 赤裸裸的 文革鬥爭  社會敗類,國藥,  118.169.229.8 06/10 10:58 
revise, 來不及了 傷害已經造成 你哥會恨你一輩子,國藥, 124.215.221.58 06/10 10:58 
rrr518, https//reurl.cc/XWj5dE,國藥,    101.10.2.55 06/10 10:58 
chinhan1216, 機械的在那邊嘴醫療 捅你哥一刀很爽,國藥,223.136.220.162 06/10 10:58 
notmine, 文革是中國特有 不要扯過來 超噁,國藥,    101.9.28.74 06/10 10:58 
chinhan1216, 嗎,國藥,223.136.220.162 06/10 10:58 
rrr518, 早就澄清了,國藥,    101.10.2.55 06/10 10:58 
piece1, 重點是台灣價值..看看何立委薛家,國藥,115.165.238.102 06/10 10:58 
amida959, Co姨第一時間就拿弟弟打哥哥啊 現在回,國藥, 111.248.96.152 06/10 10:58 
pbas, 幹，我笑了，被打側翼打到怕了,國藥,   1.161.72.186 06/10 10:58 
amida959, 頭幫澄清有什麼用 白癡,國藥, 111.248.96.152 06/10 10:58 
lesnaree2, 中國是文革 台灣是綠色畜生,國藥, 111.240.206.89 06/10 10:58 
YJM1106, 中央社的新聞，大概停止追殺了,國藥,   49.216.18.57 06/10 10:59 
ghchen1978, 殺到自己親人都推入火坑，還說沒在文革,國藥,  27.53.169.245 06/10 10:59 
angellll, 他第一刀都見骨了  所有人拿他的文章,國藥,  118.169.229.8 06/10 10:59 
ziso, 弟弟發現哥哥快被打成泥了XD,國藥, 211.72.185.125 06/10 11:00 
angellll, 攻擊他親兄弟  而且文章內容還大錯特錯像這種咖 就是連周玉蔻都比不上的垃圾,國藥,  118.169.229.8 06/10 11:00 
uglyfinger, 生科產業都快被他哥搞爛了，大義滅親真的剛好而已,國藥, 180.176.57.178 06/10 11:02 
chordrain, 敢忤逆朕 這就是他的下場,國藥, 49.158.133.243 06/10 11:04 
amida959, 搞爛的是硬上的政府吧 睜眼說瞎話,國藥, 111.248.96.152 06/10 11:04 
venomsoul, 奇怪不是皺皺說弟弟也在pike哥哥？,國藥, 223.141.92.235 06/10 11:04 
farnorth, 他當初幹嘛出來攻擊自己哥哥呀…,國藥,  111.243.7.144 06/10 11:04 
em4, 之前弟弟不是打臉哥哥嗎？？？,國藥, 27.242.225.214 06/10 11:07 
cosmite, 來不及了 傷害已經造成 你哥會恨你一輩子,國藥,   59.115.169.4 06/10 11:07 
NowQmmmmmmmm, 因為他們全家都深綠的阿為了護主跳出來打哥哥也很正常,國藥,    39.9.133.13 06/10 11:08 
widec, 親弟都幾歲人了 還這麼天真 先捅親哥一刀,國藥,   114.46.18.81 06/10 11:08 
hoodi, 你以為你幫你哥說話的文會被綠營採用嗎？,國藥,  111.82.16.225 06/10 11:09 
Jason0813, 來不及了 哥哥已經被賴清德化了,國藥, 36.224.170.132 06/10 11:10 
hoodi, 幾歲人了還這麼天真？,國藥,  111.82.16.225 06/10 11:10 
iceroy, 來不及了，下一個就你,國藥,  27.53.107.104 06/10 11:11 
steven24205, 推,國藥, 116.241.131.38 06/10 11:12 
zakijudelo, 抹了才在裝模作樣，可以繼續噁心一點啦,國藥,   101.12.34.37 06/10 11:15 
asgardgogo, 菸糞蟑螂廠公最愛的就抹紅跟吃屎,國藥,125.227.199.203 06/10 11:16 
theskyofblue, 哥哥已被社會性抹殺 愚蠢的歐豆豆,國藥,   58.114.81.78 06/10 11:16 
scott0104, 弟弟大義滅親後，又想搞破鏡重圓？還是怕火燒到自己家人身上！我勸陳炳輝還是跟陳培哲切割的好，爹親娘親不如蔡主席親,國藥,  218.164.50.22 06/10 11:17 
sunnyyoung, 弟弟怕自己也被挖吧,國藥,  101.12.50.199 06/10 11:18 
sliverexile, 天大地大不如黨的恩情大,國藥,   49.216.48.40 06/10 11:19 
crazylin924, 民進黨的老招了 先抹紅再說,國藥,   111.83.6.232 06/10 11:20 
theskyofblue, 中央社發這篇就是還想摸頭啊如果現在出來乖乖就放過你,國藥,   58.114.81.78 06/10 11:20 
nowitzki0207, 人家有自己的堅持也不行,國藥,  61.231.24.147 06/10 11:20 
krodang, 你也是綠色文化大革命的幫兇,國藥,  111.71.213.82 06/10 11:21 
joky2001, 請中央清查看那些綠的在對岸賺錢的,國藥,  110.30.129.67 06/10 11:22 
SamZJ, 過年不用回家了,國藥,   223.139.85.9 06/10 11:22 
joky2001, 看是不是有通敵之嫌,國藥,  110.30.129.67 06/10 11:22 
divaxxxx, 兄弟鬩牆.jpg,國藥, 61.227.125.232 06/10 11:23 
drmactt, 被側翼利用完沒價值才不會理逆勒,國藥,  61.63.112.123 06/10 11:25 
Jack2277, 這弟弟好噁,國藥, 36.234.195.236 06/10 11:26 
lovebxcx, 弟弟也是綠色文革的幫凶啊,國藥, 193.36.225.205 06/10 11:32 
john668, 噁心民進黨,國藥, 220.136.195.86 06/10 11:37 
nikewang, 弟弟不是第一天捅了哥哥一刀 現在又來救哥哥了?,國藥,221.151.168.166 06/10 11:38 
ellewoodskuo, 先捅哥哥,國藥,223.139.146.163 06/10 11:39 
angraer, 開始囉XD,國藥,  61.223.26.246 06/10 11:44 
dinotea, 黑臉白臉莫非是黑白郎君,國藥,101.136.149.108 06/10 11:46 
niko0202, 一家都是紅共同路人  拉下去了啦  暖,國藥,  42.73.121.127 06/10 11:50 
a840901, 看起來真像是黑道在追殺退黨的小弟,國藥,  140.120.28.45 06/10 11:53 
sleepmilk, 先捅一刀再來拿衛生紙止血嗎？,國藥,  49.216.45.151 06/10 11:53 
magazine2006, 挺一輩子 最後被打爆,國藥,  111.82.154.80 06/10 12:07 
deerdriver, 不知道綠共威力啊,國藥,   111.71.24.31 06/10 12:18 
ultraccs, 綠共跟共匪一樣兇殘,國藥, 111.83.202.139 06/10 12:33 
klyuch, 弟弟精神錯亂了嗎@@,國藥,   27.247.100.4 06/10 12:53 
s0920151048, 抹爆,國藥, 223.137.66.208 06/10 12:56 
terry1020, 弟弟是瘋了？ 捅完刀再跟黨作對等同自殺啊…,國藥,114.136.174.215 06/10 13:01 
VVizZ, 台灣就這麼多吃裡扒外的人阿,國藥,   1.161.128.48 06/09 11:29 
ivorysoap, 哪裡差？不都連任了嗎？,國藥,  49.216.128.21 06/09 11:29 
VVizZ, 奇怪不接受中國職務頭銜跟利益真有那麼難?,國藥,   1.161.128.48 06/09 11:29 
w73787960, 問問民進黨啊，要不要調查一下看民進黨有多少人也有中國職位,國藥, 49.216.174.240 06/09 11:31 
bigwun73, 院士，不是大頭菜稱號，隨便都拿得到,國藥, 123.241.231.64 06/09 11:35 
chocc, 不會 好用啊,國藥,  49.216.189.32 06/09 11:49 
pallyyang, 管爺表示火燒連營?可是吹的是西風呀~,國藥,   61.60.145.41 06/09 12:20 
VVizZ, 美國人真天真,國藥,   1.161.128.48 06/09 11:25 
marktak, 這裡的中國是中華民國,國藥,101.137.225.165 06/09 11:28 
bigwun73, 院士，不是大頭菜稱號，隨便都拿得到,國藥, 123.241.231.64 06/09 11:36 
ewqewq123123, 英語系論壇有哪些？ 能介紹一下嗎？,國藥, 220.135.14.242 06/09 12:50 
gay7788, 原來一家人都中共同路家人,國藥,  42.75.203.115 06/09 10:56 
VVizZ, 台灣很多深綠的這樣 我也很痛恨嘴上深綠 共匪錢照賺,國藥,   1.161.128.48 06/09 10:57 
k44754, 你知道旺中蔡董的自家兄弟，是深綠門人嗎,國藥,    101.10.7.63 06/09 10:57 
rockyao, 綠共即紅共啊,國藥,  27.242.32.234 06/09 10:57 
VVizZ, 你質疑他他還會說他們是削弱敵國,國藥,   1.161.128.48 06/09 10:57 
chosenone, 看你有沒有台灣價值啊。懂？,國藥, 111.246.156.38 06/09 10:57 
YJM1106, 反而是馬英九任內的教育部不許，真。台獨教父,國藥,  49.216.64.133 06/09 10:58 
VVizZ, 像那個陳X通 當官時一個嘴臉 沒當官的時候對自己中國門路多可是沾沾自喜,國藥,   1.161.128.48 06/09 11:00 
ymcheung, 反正最後都會入美加籍,國藥,   61.58.173.17 06/09 11:00 
Tsucomi69, 站著掙錢，呵呵,國藥, 114.33.196.118 06/09 11:02 
palapalanhu, XDDDDDDDDDDDDD,國藥, 210.61.208.168 06/09 11:02 
binshi, 嘴上喊抓五毛，現在漏餡的全是綠毛,國藥,  180.217.31.50 06/09 11:03 
asmp, 綠能，你不能。,國藥,  110.26.104.43 06/09 11:06 
VVizZ, 像我這種不賺中國錢的才是REAL深綠,國藥,   1.161.128.48 06/09 11:06 
markhbad54, 綠共不怕染紅，去了是抗中愛台,國藥, 114.137.242.12 06/09 11:18 
sambible, 上次卡管案 洗了三個教育部長還不行,國藥,  111.249.71.79 06/09 11:23 
monkeydog119, 推,國藥,  114.39.111.84 06/09 11:27 
dermis, 有台灣價值跟沒有的差異,國藥, 220.132.136.95 06/09 11:30 
thatislife, 他們被掀底後還能去嗎?,國藥, 36.238.100.212 06/09 11:32 
ironkyoater, 吳斯懷他媽說中指揮中心自大狂傲，不管誰對都是真他媽是國家不幸,國藥,220.141.105.238 06/09 11:53 
