id,contents,key word
milleniue, 這狀況打高端也不見得安全啦,Moderna
dslite, mrna跟腺病毒都有跟著血液亂跑的風險  嚴格來說高端才是你的首選,Moderna
coolrgin, 過年,Moderna
Tahuiyuan, 安全性蛋白質次單元>腺病毒載體>mRNA>>減毒,Moderna
joygo, 先天性心臟病是指二尖瓣膜脫垂嗎，不嚴重不,Moderna
m0806449, 另外最早還沒BNT的時候 有醫生是建議,Moderna
joygo, 算心臟病吧,Moderna
signm, 所以我還是建議你問一下家醫意見比較好,Moderna
Vbee, bnt也是從第一類開始輪,Moderna
Tahuiyuan, 不打高端，可以去中國打智飛，或者等,Moderna
chinagay, 比你老 還沒等到 只能等死了,Moderna
m0806449, 打BNT 我心想 現在又沒BNT 所以你的意思,Moderna
Tahuiyuan, 美國NovaVax拿到藥證。,Moderna
m0806449, 到底是??,Moderna
iamsosorry, 心臟病怎麼會選mrna疫苗？？,Moderna
s952112, 認真建議先看醫生尋求專業意見,Moderna
tony20095, 我猜10月有機會,Moderna
Darvish903, 阿姨好,Moderna
inshadow, 愛亂變心齁 黨就是要懲罰三心兩意變心仔,Moderna
Vbee, mRNA疫苗是很新的技術,Moderna
vanprasth, 下一批九月中下旬一百多萬有機會,Moderna
Vbee, 怎麼有不能打AZ mRNA就可以的想法?,Moderna
ioupoiu, 快來了吧,Moderna
g70245, 我媽有改加BNT，她說這次修改不會影響到排序，但還是建議妳查清楚,Moderna
Goog1e, 至少一個月以上吧,Moderna
alex5566, 問醫生不要自己亂猜亂想,Moderna
fit8590, 今年你無望,Moderna
g70245, 我母親是8月初意願登記的,Moderna
splendid, 聽鄉民說 不如問醫生建議,Moderna
BaRanKa, 妳要問妳的主治醫生們不是問我,Moderna
g70245, 哦哦我誤會了沒事,Moderna
gk1329, 肥宅我是覺得不用算這麼多,Moderna
BaRanKa, 我是會建議妳國際牌子的都別放棄預約,Moderna
superprada, bnt莫德納也有心肌炎機會，你打了還,Moderna
Nightu05, 我直覺是最快也要再兩個月後,Moderna
superprada, 比較危險,Moderna
vanprasth, 但az血栓機制跟一般心血管疾病不同,Moderna
gk1329, 台灣走在路上被撞死機率可比疫苗死高多惹,Moderna
superprada, 心臟不好不要選Mrna,Moderna
ichero01, 高端不用等啦 有庫存,Moderna
gk1329, 就算都不打 死亡率也比交通意外死亡低的多,Moderna
muscatsss, 等明年啊，關我屁事幹,Moderna
yesman1214, 建議考慮出國打,Moderna
gk1329, 不如多注意交通安全 鬼島可憐R,Moderna
meto, 有身體問題要問…醫師,Moderna
april4966, 為什麼心臟有問題的不怕心肌炎,Moderna
amury, 你好像不適合打MRNA疫苗耶,Moderna
lebo469, mRNA 不是有可能心肌炎？你要不要先問醫生…,Moderna
WalterWhite, 有心臟問題然後選Mrna我有沒有看錯？,Moderna
adolph666, 至少兩三個月吧,Moderna
annie060326, 問醫生哦哦哦（BNT應該十月也有）,Moderna
thpst89105, 容易血栓？醫生評估過了嗎？還是自己覺得？挑疫苗,Moderna
reigon1126, 你還有高端 可以直接勾,Moderna
thelittleone, 可能今年不用想打疫苗了,Moderna
FertilizerN, 等死,Moderna
mirac1e, 有一款綠畜天天說很安全沒問題的不用等,Moderna
weipigpig, 高端啊還用問，我4%粉名額讓給你,Moderna
adolph666, 反正前兩批的BNT應該沒機會,Moderna
hydra3179, 阿姨我不想努力了,Moderna
shellback, 心臟問題卻打mRNA 呃,Moderna
lawrence7373, 你有諮詢過醫生了嗎,Moderna
johnson8106, bnt 心肌炎沒比較好吧,Moderna
HDSM, 問醫生,Moderna
noname912301, 秒變高端,Moderna
wailman, 如果真能每周進來幾十萬，年底前有機會,Moderna
akway, 明年見,Moderna
ChenYenChou, 我也是...個人建議心態上先放棄 才能走出憂鬱啦,Moderna
rcak801, 但mRNA的嚴重不良反應是心肌炎欸…你問鄉民不如去跟醫生諮詢,Moderna
Iknow, 有心臟問題打AZ比mRNA疫苗保險一點啊..,Moderna
ironkyoater, 到時候一堆第二類的在你前面,Moderna
ajemtw, 有心臟問題所以選mRNA的邏輯很可以,Moderna
sunnydragon7, 打哪種疫苗問醫生，疫苗到貨問衛福部，在這裡沒答案,Moderna
ji62135213, 心臟有問題，然後選mRNA？,Moderna
weijinsusu, 打AZ就好啦，不過如果真的BNT每星期80萬的話，就很快,Moderna
kid1412sonic, 就乖乖當群體免疫下被保護的人啦,Moderna
liker1412, 人家有病了還推高端 真出事了再說自己,Moderna
takamiku, 2022這時候,Moderna
Freeven, 我覺得你不要打 龜起來等其他人都打完,Moderna
liker1412, 有病 這樣子合理嗎? 我建議原PO自己選,Moderna
melissalewis, 淦...我都不知道我心臟有沒有問題,Moderna
azure, 誘發心肌炎的病理機制不同於心臟病史這還是去諮詢醫生 個人健康寧可謹慎點,Moderna
xiaoker1228, 你的病況我都有，打算完AZ沒事兒,Moderna
signm, 不過照理講你應該歸類重大傷病應該不會排這麼後面,Moderna
gwofeng, 第二類打完第二劑你還沒打到,Moderna
signm, 你是不是有棄打,Moderna
bingreen, 大概幾十年內有機會吧,Moderna
john60111, 認真建議問醫生比較快,Moderna
biaw, 一開始看媒體報az看到不敢打喔,Moderna
henry55566, mRNA副作用是心肌炎，你有事嗎？,Moderna
mxr, 愛塔綠班。請支持高端,Moderna
henry55566, 這種文推成這樣八卦智商真的很低,Moderna
EricOu0218, 認真說，乾脆都不要打還比較沒事,Moderna
lin821, 不要放棄 繼續等到最好的BNT&Moderna,Moderna
voyhanxu, 阿姨妳換方向想他們全打妳更安全！,Moderna
asxc530530, 高端,Moderna
snowcoat, 你認真問的話 都不要打,Moderna
a55665203031, 慎選醫師，別選到愛黨醫師,Moderna
snowcoat, 看各家疫苗 死因都很心血管疾病,Moderna
tue678, 你這樣更不能打BNT吧 心臟有毛病還打你都不看副作用嗎,Moderna
snowcoat, 考慮混搭方便 挑mRNA的就很難等而已,Moderna
ayianayian, 年底吧，樂觀的話,Moderna
DoubleA, 高端很適合您的案例,Moderna
NewPassat, 買機票，打完再去退,Moderna
snowcoat, 真要挑一支打 我會挑高端不是安全 是真出事一堆人幫你追究,Moderna
cocogg, 問你的醫生...,Moderna
atten, 典型的被PTT洗到無法正常判斷..,Moderna
sasaflight, 你這樣真的不用急著打 安全為上,Moderna
ptt80357, 幹嘛不選高端，至少出事有國家賠,Moderna
atten, 你等一個月看我們高端戰士的狀況再決定吧,Moderna
minigo, 心肌炎就沒問題嗎,Moderna
diamond0326, 真的會怕第二類丁丁的無限解壓縮之術QQ,Moderna
emohann, 沒綠共黨黨證等到死都不會有,Moderna
atten, 高中同學批政府最兇的都不敢說打了莫德納,Moderna
omanorboyo, 怕心臟問題不怕心肌炎= =我是你我就打高端 認真的,Moderna
BlowjobFace, 那都不要打好了,Moderna
atten, 批二類解壓縮的要不要先看看有沒有自己人,Moderna
jeff1008, RE 你的疾病很多喔 秀秀,Moderna
q16941153, 不急不急,Moderna
pig22022, 心臟病怕血栓不怕心肌炎，這個邏輯很健康,Moderna
probe, 高端有三期數據嗎 這麼愛叫人去打,Moderna
whitelady, 心臟病打莫德納才不適合吧  不怕心肌,Moderna
yaes111, 怕心臟問題 妳應該打AZ而不是等moderna,Moderna
buneng, 或高端,Moderna
whitelady, 炎？我媽有心臟病，被施打疫苗的醫生勸退，她本來已經排好打莫德納的時間。,Moderna
quatre00, 建議不要看太多新聞XD,Moderna
lionboy530, BNT今年應該可以啦！ 但就是要等一下！,Moderna
henry55566, 有心臟問題選副作用是心肌炎的mRNA?,Moderna
lionboy530, 不過我覺得妳打Az比較好吧,Moderna
atten, 高端的保護力數據下波爆發時就了出來了,Moderna
bigtsang, 跟你講莫德納最危險ㄛ>.0,Moderna
Headache99, 你是不是先諮詢你的醫生一下比較好阿？,Moderna
kkkbird, 建議高端，mRNA比較符合妳的情況,Moderna
karol1314, 總有一天打得到,Moderna
ColaLing, 有慢性病的人應該打哪一種風險都比一般人大很多吧,Moderna
mopigou, 我直接放棄，完全不打，給你參考,Moderna
xxodinxx, 高端無副作用，較合適,Moderna
ColaLing, 莫德納BNT不良反應都有心肌炎喔,Moderna
ChrisDavis, 有心臟毛病打Moderna跟BNT不是更慘嗎,Moderna
leo755269, 是有可能打不到 但身體有問題就別勉強,Moderna
simata, 打az比較適合。高和莫差不多,Moderna
yayaya9487, 不去問醫生來這問幹嘛 打高端啦,Moderna
v5270, 阿姨你這個症狀建議安全性90%以上的國貨高,Moderna
aa8502, 認真回你，其實打什麼副作用對你來說風險,Moderna
v5270, 端喔，無副作用、打了治百病，不要在猶豫了,Moderna
aa8502, 可能都很大，自己再三評估比較好,Moderna
leonjapan, 阿姨趕快去打吧 先打至少有保護力,Moderna
love9, 成為頂天立地的高端戰士吧,Moderna
happy369852, 二尖瓣我也有阿，還是打了az也沒怎樣,Moderna
msbdhdfceb, AZ就現今最強疫苗還不打,Moderna
andre9, 理論明年 實際明年,Moderna
daye2012, 高端比較安全,Moderna
beariscut, 國藥最適合你,Moderna
revise, 高端立刻就能打,Moderna
k092236, 等明年 至少打的到一劑吧....？,Moderna
ultraccs, 高端30-50最容易掛,Moderna
sjr500, 莫德那量太少，我朋友第二劑一直等不到,Moderna
fabledqqman, ＋1,Moderna
joinlove1234, 為何不問醫生？,Moderna
btoco, 會怕就慢慢等，不要三心二意整天改,Moderna
hecatewing, 心臟重大缺損我選az，醫生說血栓總比換心手術好，詳細請問心臟科醫生,Moderna
alan0204, 等到明年,Moderna
mimicqneb, AZ有血栓mRNA有心肌炎 新冠跟心血管疾病 脫不了關係 你只能認了,Moderna
fiveshit, 從年紀大打到小，現在又從小打到大中間的人表示....,Moderna
GOGO579, 誰跟你說選BNT和莫德納比較安全的==,Moderna
dinotea, 問醫生,Moderna
Nomisugiru, 有心臟缺陷還等mRNA = =,Moderna
kukulee, 沒出國打算其實不用打,Moderna
ken011507, 為何不選AZ 那你只能慢慢等了,Moderna
RaeLee, 莫德納應該還可以吧,Moderna
ludlum, 可以不要打,Moderna
dbory, 你應該問你的醫生ㄅ 八卦只會亂回答,Moderna
jialin6666, 看壓縮率多少,Moderna
ppc, 你心臟有問題反而選副作用有心肌炎的mrna?,Moderna
yys310, 等到現在就代表健保覺得你這病沒啥問題吧,Moderna
bightv19018, 妳選的到？我怎麼看到有人說只要選過AZ意願就沒辦法改Bnt？難道我被唬濫了？,Moderna
jaredex02, 打高端,Moderna
john0450, 一定有  但是慢慢等,Moderna
lulocke, 你應該問你心臟科醫生師吧,Moderna
baobaoyui, 講真的不打搞不好沒事....,Moderna
cool10528, 保險先買一買,Moderna
verthdandy, 心臟病選mRNA是誤會了什麼,Moderna
blueskyqoo, 明年 口服啊,Moderna
dawnnn317, 高端最適合心臟病吧 不然就都別打,Moderna
neru5566, 心肌炎,Moderna
solay, 你這樣還不符合第九類？,Moderna
chei67123, 本來有機會的，然後現在又要讓18-22歲,Moderna
Vek1112, 你慢慢等啊 等到確診好了,Moderna
i689tw, 柯韓粉又哭了,Moderna
ococ6798, 聖蟑4叫你打高端 不然等明年,Moderna
azuel, 身體不適合的話該等還是要等吧 別勉強...,Moderna
Fluff, 我老公二尖瓣脫垂他也打az，mRNA對你還比較危險吧,Moderna
andylovezard, 台灣價值高端是您的好夥伴,Moderna
mcyangtw, 你這不就是高端的客戶 怎麼不打,Moderna
siebzehnl, 等待中～～,Moderna
papapa, 鄉民看起來像醫生嗎 不去看醫生跑來這問.....,Moderna
simonkko, 心臟問題比較適合打AZ 靜脈曲張根本不用拿出來講 根本無關,Moderna
SamuelLuo, 高端不用等，立刻安排施打有心臟問題活著也很辛苦吧，不如打高端或許有機會直接上天堂,Moderna
will331, 我看你還是都別打 賭看看不會中獎,Moderna
SamuelLuo, 我就是因為不想活了才選高端的,Moderna
james1997, 出國吧，塔綠班執政沒救了,Moderna
foodspace4u, 心臟不好才不能打莫吧？我舅舅心臟裝支架，醫生建議他選az欸,Moderna
collet, 那麼怕，不如先保疫苗接種險再去打,Moderna
yinaser, 你應該問主治醫生比較好,Moderna
busstops, 會上新聞還是會上…抽獎機率，每個疫苗都有可能出事，bnt 感覺比較有機會等到，莫德納感覺還有得等…,Moderna
revon, 明年啦…莫德納上批開放到65歲；BNT要等12-18歲族群打完，剩的再從1-10類分配下去,Moderna
mojono, 一輩子吧,Moderna
BreezeMaple, 高端不用等,Moderna
b8806, 高官詠春,Moderna
Osmium, 問你的醫生阿 這裡都是醫生嗎,Moderna
pikachew, 慎言,Moderna
aiam, 不急的話先不注射吧 等次世代AZ看看,Moderna
rancle, 這樣沒有第九類？,Moderna
keita52025, 我也有二尖瓣脫垂，我打AZ耶...因為mR,Moderna
VitaminR, 重點是第二類會無限膨脹,Moderna
rancle, 推高端的沒看到最近打高端掛的都心臟方面的問題？,Moderna
panda0305, 等到選舉前應該就有,Moderna
jay1233560, 打高端吧成為三百壯士的一員,Moderna
Jasperrr, 莫不是有心肌炎副作用,Moderna
choosin, 你有問醫生嗎 AZ就算血栓有注意也可以救你那症狀mRNA會比較好嗎,Moderna
gate210, 問醫生啊 問鄉民是能給什麼建議,Moderna
boonpocket, 我也二尖瓣脫，打az目前已經快三週完全沒事。我30歲女生，給你參考,Moderna
Shirogon, 二尖瓣脫 Az+1 已打一個多月 活蹦亂跳,Moderna
MAXcafe, 有得打又不打還跑上來哭wwwww,Moderna
yun420179, 你心臟有問題最好別打mRNA吧….,Moderna
y101814, 去打高端,Moderna
lynnoo, 樓上是一堆心臟科醫生嗎？,Moderna
twgamerave, 一堆沒生病沒醫學常識的鄉民真的不要亂回 小心害死人,Moderna
zizii, 打完高端隔天還去衝浪的人路過,Moderna
kcing9193, 想借文問 我有虹彩炎 也是自體免疫疾病,Moderna
balow, 打高端不用等,Moderna
kcing9193,  最近又有點復發 也是排到這次去打AZ但看az副作用有的會血栓 甚至還有看到失明的 就很猶豫要不要打az  想問有沒有人也是類似情況的可以給我一點建,Moderna
Zepho, 都不要打 得一次就沒事了,Moderna
kikiyade, https//i.imgur.com/Z92u40m.jpg,Moderna
cookies12, 馬的一群瞎七八回，聽這些人鬼話，不如問醫生,Moderna
chatte, 高端副作用溫和，可以考慮,Moderna
computer3314, 我媽七月本來沒選AZ 後來拍沒疫苗就趕快改選AZ了 現在看來決定相當正確,Moderna
serenalee, 我也是跟你一樣不上不下的阿姨族群嗚嗚嗚,Moderna
boshion, 打AZ比較穩，至少開放混打。,Moderna
guestwhat, 你要不要考慮高端,Moderna
ilyuminjose, kcing9193先就醫徵詢醫師專業意見吧原po也是趕快掛號諮詢醫生意見吧,Moderna
bella610, 不問醫生來這裡問有什麼用,Moderna
CVIVIC, 疫情結束,Moderna
iivy5502, 我也有二尖瓣問題打了safe,Moderna
MoWilliams, 老實說你這疾病又不是AZ的絕對禁忌症,Moderna
jaydenkoo, 高端那麼貴，打到賺到,Moderna
Ruyim, 很多人都有二尖瓣膜的毛病 我媽有打了az沒事,Moderna
fan60229, 我媽瓣膜閉鎖不全，也有靜脈曲張，打az幾乎沒什麼事，只有發燒一下而已，不過還是問醫生比較準吧,Moderna
aihead03, 紅明顯 第九類現在只打到50歲齁 一堆人以為早就打完了,Moderna
whiteadam,,Moderna
j198811, 很久，年底看有沒有機會吧,Moderna
Annis812, 疫情結束妳可能還打不到第一劑,Moderna
hn15835163, 沒有當官就不要想,Moderna
dragoneminem, BNT/莫德納副作用心肌炎 一下就走了反觀AZ副作用血栓 及早發現救活率高嗯嗯嗯 你自己找醫生判斷吧 鄉民不是醫生無法幫你,Moderna
adsl15888, 回樓上 但實際死亡率還是AZ高,Moderna
etudiant, az在韓國死比較少欸，在台灣死得多是因為都先打給老人吧....,Moderna
mvb, 疫苗問醫師，鄉民看起來像醫師？,Moderna
bbq123, 都不打 等過幾年後看Novavax有沒有機會,Moderna
chicane0920, 等疫情結束就輪到了,Moderna
b7211102000, 下輩子,Moderna
twhuang28, 喇叭中已經談第四劑疫苗，還沒打？,Moderna
kneo8899, 817記得是要去打高端哦！,Moderna
annsmile, +1 抗磷脂質症候群，一樣不能打AZ，只能等了,Moderna
kim1998, 我媽50排莫，到現在還沒打到,Moderna
eden1008, 說實在的 應該要高端,Moderna
godchildtw, BNT每個月會進100~200萬，再撐一下,Moderna
greg7575, 民進黨文組多,Moderna
marktak, 幹又是你 你終於學會一種標點符號了,Moderna
GLouis, 抗體多寡沒意義！生產太多不是好事，反而會浪費人體的能量，要看整體的免疫反應！,Moderna
lwmyueh, 實驗中有安慰劑，不用太生氣,Moderna
ev331, 我文盲,Moderna
minggood, 我二樓,Moderna
luckymore, 有人希望整天性慾高漲,Moderna
jei01, 看到女人馬上性慾高漲，這也算免疫反應,Moderna
luckyalbert, 我五樓,Moderna
linyoyo, 就跟勃起一樣,Moderna
luckyalbert, 你講的這個事情是廢話，這叫做Durati,Moderna
dakkk, 有報導說az一生都會有抗體,Moderna
luckyalbert, on,Moderna
hyuchi0202, 根本不重要啦 連保護力都沒有的垃圾,Moderna
AustinRivers, 他誰,Moderna
pt993526, 感覺真的錯怪az 了,Moderna
luckyalbert, bnt至少已被確定duration是半年高端？就不是疫苗的東西，你問我我問誰？講過很多遍，自己要聽怪力亂神自己負責當時大家就一直在這幾隻過真三期期中的疫苗推測到底duration會多久當然，你說的對，因為已經原行業某些人已經火很久了已經針對這件事火很久了,Moderna
WadeYen, 被罷免後可以去當高端發言人,Moderna
s9234032, 厄 其實三類的都知道會降吧,Moderna
takeda3234, 防重症效果有且能長期維持。這個比較,Moderna
luckyalbert, 我們原本預估只能撐1-3個月，現在看,Moderna
s9234032, 重點是遇到病毒後會不會爆兵,Moderna
luckyalbert, 來撐半年已經很不錯囉,Moderna
takeda3234, 重要 誰會希望幾個月就要去補針且增加副作用機率？,Moderna
s9234032, 這不是高中生物的程度ㄇ,Moderna
luckyalbert, 沒錯s923說的無誤，本來就都會降,Moderna
lordbao, 怎麼會問這個屁孩？腦袋？？？,Moderna
ev331, 是哦 幹 我沒高中三類 高一考前一星期才念,Moderna
luckyalbert, 這就是為什麼後面Tcell重要，前幾天李亂講那些的話已經不想回他惹,Moderna
ev331, 記得住才有鬼,Moderna
luckyalbert, 抗體會降是常識，不知道代表高中根本就沒在唸書,Moderna
ev331, 幹 沒念書當文盲,Moderna
luckyalbert, 更不用問他大學/碩/博畢的事情,Moderna
salvador1988, 先跟我說哪支疫苗不會緩降比較快,Moderna
luckyalbert, 你說某個招x威喔？上節目他根本亂講,Moderna
ev331, 我要中那27億 就開免錢家教班 我也要念,Moderna
luckyalbert, 還掛毒理博，原行業有些人沒人想理他你知道嗎？,Moderna
metcc80211, 檢舉他，讓他罰三百萬,Moderna
ev331, 重點又不是錯怪AZ 馬的有血栓體質會想打嗎,Moderna
nihow78, 幹病毒出來一年多而已 我真的不打,Moderna
ev331, 如果短期內都是要打三針 當然要選對自己影影最小的,Moderna
luckyalbert, 所以當時很多人就說過，怎麼會有白痴只看中和抗體效價就給EUA代表它可能其他的也測過當然知道你在酸，所以我開頭是噓那些人用的所以高端過聯亞沒過我個人是認為真的扯，政府根本現在變高端代言人自找的,Moderna
uhbygv45, 科興幾乎沒有的數據在哪邊有人知道嗎?,Moderna
luckyalbert, 反正我又沒在原行業做事，你們自己看著辦吧，與我無關惹,Moderna
MADAOTW, 體內抗體不降你反而要先看醫生,Moderna
luckyalbert, 樓上正解xD,Moderna
uhbygv45, 我看了啊 但我看不懂哪邊有顯示幾乎沒有,Moderna
etiennechiu, AZ因為是棘蛋白所以在身體存留的時間較長,Moderna
ultraccs, 還以為他能發表一篇很完整的文章 結果數據幾乎都沒有 講的高端跟莫bnt差不多真唬爛,Moderna
luckyalbert, 他唬爛不只一次惹xDD這就是為何有些人不爽在這要比有效的話那乾脆ivermectin一起上來比算了（X大家不爽的是你打在自己台灣人身上還亂搞,Moderna
amilkamilk, 可以說白話嗎？文組看不太懂但想了解,Moderna
ev331, 就是會講特定面向來宣傳AZ看英國  BNT看以色列 半死不活看美國,Moderna
zxasqw0246, 幹話==,Moderna
wirecut, 所以他打高端了嗎？怎麼都沒新聞,Moderna
Informatik, 沒唸書的廢物別賣弄知識好嗎很噁心,Moderna
lkkgotyy, 英文德政,Moderna
zxcvf, 嗯嗯我還是等高端三期出來好了,Moderna
suge, 其實抗體本來就會降，重點是感染後抗體會不會快速增加來中和病毒吧看看以色列的情形，大家應該搶的是AZ吧,Moderna
donkilu, 你這疊法...座標單位不一致啊,Moderna
Mesa5566, 哪來的疊圖比較法 最好能這樣比,Moderna
dragonking02, AZ真的是被黑的莫名奇妙，還有疊圖要座標軸一樣才能疊,Moderna
amos30627, X軸座標是三小 你這樣比國中數學老師在哭,Moderna
st60413, y軸單位根本沒對齊啊,Moderna
tino0705, 2021年了還在比中和抗體乾脆摸骨好了,Moderna
peiring, 看不懂,Moderna
totomo168, 去年就預測疫苗效用是半年，可能要每年補打了，撥接喔討論到炸掉也沒被承認啊,Moderna
GLouis, 某人沒學過就不要自以為是，真有興趣的話，被罷免後就去唸個學位吧！抗體多寡真的沒那麼關鍵，重點在於整體的免疫反應！,Moderna
watashiD, 你的Y軸根本不在同一個scale學歷是學士結果你在乎的是斜率？,Moderna
ko74652, 每半年就要被疫苗摧殘一次 太可怕了吧還沒被染疫就有被疫苗先擊倒的風險..,Moderna
ksjr, 高端起始保護力是未知 過了半年還是未知高端勝,Moderna
hydra3179, 沒報導而已,Moderna
elec1141, 有好嗎 打到不適死了的也有,Moderna
kk10519, 老人家經驗豐富不會暈針,Moderna
kosoj6, 不是只有被選妃才會暈針嗎,Moderna
tamama000, 不告訴你,Moderna
jhjhs33504, 好了啦,Moderna
haroldliu, 可能被逼去打的吧..,Moderna
kk10519, 年輕人太弱了打個針就暈針,Moderna
MintSu, 暈針和打什麼東西沒關係吧,Moderna
s6525480, 一定有,Moderna
eppsiva, 年輕人比較會暈針,Moderna
phyBomber, http//i.imgur.com/aJHsgMA.jpg,Moderna
Gavatzky, 簽名檔太讚了,Moderna
DoncicInPTT, http//i.imgur.com/8j7P9Cv.jpg,Moderna
andy61132000, 沒有google?那你可以用百度啊,Moderna
alex00089, 有啊怎沒有副作用沒有人報,Moderna
silencemars, 居心叵測,Moderna
kk10519, 就說年輕人經驗不豐富 才會暈針,Moderna
vincent0412, 網路是拿來發廢文，不會google合理,Moderna
kk10519, 看看有哪一個50歲以上暈針,Moderna
andy61132000, 自己不會去查喔 想帶甚麼風向?,Moderna
KEYSOLIDER, 前幾天還有打莫德納過世的國民黨黨員,Moderna
t13243334, 高端的負面報導比較有價值r,Moderna
nowitzki0207, 4趴真的只會哭邀，但連估狗都懶,Moderna
bignoob, 其他疫苗暈針根本不會上新聞,Moderna
q13461346, 媒體在黑高端 一堆紅媒不意外阿,Moderna
pt993526, 到底要開幾次車,Moderna
child1991, 不只是打東西進去 會暈的人抽血也會,Moderna
qk3380888, 粗暴言論duck不必,Moderna
child1991, 暈針,Moderna
flymomo2001, 我老婆同事就az暈針了,Moderna
elec1141, 想帶風向  4%是不是,Moderna
geesegeese, 死一堆的報導沒看？,Moderna
ljuber, 怎麼會沒 我朋友他老婆莫得那暈針,Moderna
geesegeese, 高端沒死人真他媽的奇蹟，繼續期待,Moderna
catatonic, 哀,Moderna
ljuber, 他是飛關島打,Moderna
child1991, 理智一點就事論事 不要看到失智列車就想上,Moderna
geesegeese, 緊急授權的藥品當仙丹？台灣人是蠢蛋,Moderna
joke3547, 好險我是看到正妹護士才暈,Moderna
s6525480, 講個暈針跟發車有什麼關係是連暈都不准提是不是一定要飄飄然很想吃麵線或再來一劑,Moderna
bluehttp, 估狗一堆 搜尋一下很難嗎,Moderna
zaqw641125, 風向吹起來,Moderna
bluehttp, 被媒體帶風向 又不會搜尋的愚民,Moderna
riker729, 就是怕打針才選高端啊! 結果還是怕,Moderna
Sazip, 洗文章嗎,Moderna
hope1989, 可憐 連google 都不會,Moderna
ctct0513, 可憐,Moderna
DANANPA, https//youtu.be/WOH6qSt6DnU,Moderna
david22, 帶風向仔放？,Moderna
sooler, 可憐哪,Moderna
NeedMyMonkey, 帶風向還在這邊要別人幫找答案?,Moderna
pita30, 跟18年後才會看時雨量一樣,Moderna
sismiku, 一定有==,Moderna
DANANPA, https//i.imgur.com/c960eox.jpg 關鍵字打上去就有新聞了，你只是來帶風向吧,Moderna
johnko64665, 你484只看中天 所以只看高端負面新聞,Moderna
timppt222, 廢,Moderna
dennis1026, 中時只會報高端暈針啦！紅媒不意外,Moderna
billionaire, 沒報而已,Moderna
TWkiller, 蓋牌啊,Moderna
lain2002, 全世界唯一不會暈針也沒有猝死的是科興,Moderna
holydon, 因為暈針是小事 報導打死人才有流量科興也有暈針好嗎 至少我朋友打完就暈XDD大驚小怪找不到新聞  暈針都可以炒作 服,Moderna
ted900919123, Luxgen,Moderna
tteeccddyy, 福特,Moderna
bill403777, 人力車,Moderna
danielchen, 其他電話GARBAGE?,Moderna
u9596g12, 拉屎君,Moderna
kingfsg7326, 競戰吧,Moderna
pschao, 原廠直送，極度尊貴的存在，對政府來說,Moderna
deann, 納智捷,Moderna
jokem, 一片輪胎皮,Moderna
pschao, 硬要上路的概念車囉,Moderna
hdotistyle, 高端是垃圾箘嗎,Moderna
Plants, 偉士牌,Moderna
beontop, 垃圾菌,Moderna
rLks02, 高端有公佈什麼數據嗎？基本上 還是個幽靈車,Moderna
kueikuei, 塑膠模型車,Moderna
squall410339, 就垃圾俊啊不然勒,Moderna
drinkwaterha, 腳踏車吧,Moderna
seanflower, 3x,Moderna
sustainer123, 垃圾菌,Moderna
motorbird, 雙龍,Moderna
GimO, Luxgen,Moderna
Mazeway, 外國的大便比較香,Moderna
sagarain, 拍拍,Moderna
vincent0965, 第一批聯亞該上了,Moderna
z32510z, 還好我兩個都勾 前天已打az了,Moderna
jackycheny, 七年級喔，五年級六年級都還沒打到呢我說的莫德那,Moderna
snow3804, 高端,Moderna
Leoreo, 第韭類就是要開心出示高端小黃卡,Moderna
guhong, 我現在單選mRNA疫苗了 反正都要等,Moderna
if2, 你回去勾高端  馬上就能打了,Moderna
Insania, 我兩個都勾，週一已打完az,Moderna
pink0518, 你改過了 要等前面填az的打完,Moderna
guhong, 問題是我上輪有選高端也輪不到我,Moderna
iamsandyliu, 第7輪AZ應該可以吧…,Moderna
waynan, 想太多~第七輪還是高端,Moderna
DIDIMIN, 你確定第七輪會開放AZ嗎？都快打完了,Moderna
smalltwo, AZ跟默德納都沒到貨.你打啥,Moderna
sawayama9, 我兩個都勾，連第一劑AZ都還沒打到,Moderna
lipstick, 你禮拜一中威力出國打機率比較大,Moderna
Janius, 我單吊莫德納，預計是撐到BNT來,Moderna
KJC1004, 高端吞下去啦政府只差沒講白而已 年輕人不要防疫鬆懈給我自生自滅 選舉時記得歸隊,Moderna
powerworld21, 第七輪高端 第八輪高端 你打高端 你全家都打高端,Moderna
aritha, 第七輪應該只能選擇打高端跟不打吧！,Moderna
shark64, 你只有高端,Moderna
imanda0324, 在台灣到70輪都還是只有高端你覺得呢,Moderna
HarryHTC, 你的手臂屬於高端,Moderna
Isis0311, 我單選莫，還在痴痴的時候痴痴的等,Moderna
wn7158, 還好我單釣az，昨天打完了，7年級頭,Moderna
Jerryh0312, 國殘,Moderna
ljuber, 第一劑當然沒甚麼副作用,Moderna
agong, 第2的火車撞,Moderna
EBVirus, 下一篇打完手槍需要注意什麼,Moderna
BraveCattle, 也有完全都沒副作用的，正常,Moderna
watameki, 我第一劑無感，第二劑發燒、畏冷、肢體疼痛,Moderna
zxcelephant, 莫德納副作用在第二劑,Moderna
watameki, 其他年紀大的同事打第二劑就沒啥反應,Moderna
a4567850, 昨天打完手注射的那變一直痛是正常的嗎,Moderna
bluebluelan, 手痛正常,Moderna
watameki, 我打疫苗的部位 兩劑都會痛好幾天,Moderna
