id,contents,key word,date
giaour, 都是垃圾 不要分那麼細,科興,112.104.175.134 09/02 00:28 
WTF1111, 科興大概是最廢的疫苗，高端不配稱作疫苗,科興,111.71.67.150 09/02 00:28 
daniel3658, 從沒考試過的嗆人家只有60分 笑死大概就是沒入學的笑人家吊車尾,科興,119.14.221.16 09/02 00:30 
flyboring, 4,科興,   61.230.0.130 09/02 00:32 
remarque, 科興全球打了幾劑 高端打了幾劑根本不在一個數量級上 是要比甚麼打過高端的人根本還沒經過保護力測試就不要到時候真的碰上病毒一碰就垮,科興, 36.229.120.134 09/02 00:56 
daniel3658, 覺醒文盲：不是我不去考試 是我不屑有沒有文盲笑人家小學生的八卦?說搞不好跳級 也可以說搞不好是智障啊,科興,  119.14.221.16 09/02 00:59 
TheBeast, 1.5期的漂白水?,科興,  97.99.251.144 09/02 02:09 
breacal, 科興連實驗數據都不完全，高端至少數據公開備受檢驗,科興,   42.73.162.65 09/02 06:36 
modar1219, 科興打很多呀，是國外認證的失敗疫苗高端是美國爸爸給的，搞不清楚怎麼有人一直認為是國產疫苗，台灣哪有能力研發4%仔還在打這塊，不想打沒人叫你打呀,科興,   49.216.237.0 09/02 09:35 
leptoneta, 有13億韭菜能割當然發大財,科興,1.161.243.103 09/01 21:50 
McRay, 輝瑞不靠疫苗賺錢  end,科興,42.73.55.246 09/01 21:51 
pss, 是的  塔綠班高端聖蟑士表示羨慕,科興,180.218.203.163 09/01 21:51 
leptoneta, 共產黨禁止他國疫苗進口當然能發財,科興,1.161.243.103 09/01 21:51 
capitalofz, 高端連二期都還沒做完就下去吧,科興,110.28.74.31 09/01 21:51 
wushwush, 精裝食鹽水好賺,科興,114.34.124.188 09/01 21:52 
smartony, 高端也有817萬韭菜割啊，紅綠共一家親,科興,118.233.153.34 09/01 21:53 
powernanasi, 所以又怎樣？支那疫情大爆炸了啊,科興,36.238.22.204 09/01 21:53 
jonestem, 真的，好羨慕… XDDDDD,科興,118.169.7.42 09/01 21:53 
Warnerting, 羨慕,科興,1.171.252.130 09/01 21:59 
banbanzon, 一開始疫苗急缺 有食鹽水可打總比啥都沒有好,科興,1.163.41.196 09/01 22:00 
spath, 有沒有CHO加持差很多,科興,   111.71.91.41 09/01 22:02 
tbrs, 跟臺灣售價差不多,科興,180.217.229.228 09/01 22:02 
asya116, 副作用多到爆 根本不到而已 多少人得白血病,科興,  112.78.70.209 09/01 22:04 
TsmcEE, 恭喜武漢肺炎讓中國發大財武漢人民的犧牲是值得的對吧,科興,  42.77.156.126 09/01 22:14 
didi0909, 台灣八百人民堆砌的無二期驗證高端,科興,   1.175.84.234 09/01 22:20 
fcuspy, 先散佈病毒，再賺疫苗財~計畫通哥~你的消息好靈通哦~党告訴你的嗎？,科興,  101.51.34.129 09/01 22:26 
zxcvbn123456, 4%快去打你們的國產疫苗,科興,123.241.130.140 09/01 22:43 
baidu, 我相信科興>高端 畢竟白老鼠樣本數高太多,科興,  36.233.69.208 09/01 22:53 
crazywiwi, 中國已成最大贏家！,科興,   101.12.17.54 09/01 22:58 
auk9, 台灣沒人要打科興 自爽,科興,  101.10.21.137 09/01 23:12 
hizuki, 歐盟沒有認證，每天大外宣不煩欸,科興,    154.3.4.179 09/01 23:15 
ywt, 的確做生意是有一套,科興, 161.129.22.102 09/01 23:36 
ipojay, 快去打科興,科興,    1.200.99.34 09/02 00:42 
kshs301, 那你有去查一下 買科興疫苗的國家 現在疫情如何了嗎？,科興,  1.200.146.188 09/02 01:05 
BLACKLIONS, 歐巴好人,科興,123.241.155.127 09/01 21:28 
Trybeer, 拔拔拒收,科興,  49.216.45.230 09/01 21:29 
hmt17, 零確診(確診直接突突突),科興,  114.25.242.51 09/01 21:29 
js52666, 歐巴♥,科興,  125.230.241.5 09/01 21:29 
lunanightcat, 人家覺得你是去放毒的啦,科興, 110.28.197.148 09/01 21:29 
rs6000, 送來台灣吧~台朝友好,科興, 114.33.116.102 09/01 21:29 
kgb1019, 永久隔離(物理,科興,  49.159.183.13 09/01 21:29 
Grandslammmm, 不如送點子彈XDDD,科興, 114.45.230.236 09/01 21:29 
ALANMAPTT, PTT紅藍婉君靜悄悄,科興, 36.224.198.217 09/01 21:29 
highyes, 連北韓都不要的疫苗  是有多爛？,科興,  123.50.40.188 09/01 21:29 
swearflycc, 北韓本來就沒有確診啊 因為確診的人都消失了,科興, 223.138.13.149 09/01 21:29 
Croy, 專業喔 小胖,科興, 114.32.121.229 09/01 21:29 
ipojay, 金小胖很會做人,科興,    1.200.99.34 09/01 21:30 
isaa, 北韓沒想到也場面話技能滿點,科興,220.137.171.238 09/01 21:30 
maybeicando, 歐巴有更有效的標靶治療 疫苗太慢了,科興, 101.137.90.207 09/01 21:30 
palajuice, 是不是沒貼完？,科興,   101.9.104.65 09/01 21:30 
butt1106, 這篇又看不到舔共仔了,科興, 223.136.193.33 09/01 21:30 
Water0823, 標靶治療 不需要疫苗啦,科興, 118.232.18.253 09/01 21:31 
TheBeast, 標靶治療建議送高端,科興,  97.99.251.144 09/01 21:31 
ThomasBuBu, 笑死,科興,   36.226.201.4 09/01 21:31 
phinette, 送給最愛科興的4%仔,科興,  42.75.233.122 09/01 21:32 
nikolas, 只要確診 直接槍斃 所以不會有人感染,科興,   1.200.240.87 09/01 21:32 
a79111010, 標靶治療屌打世界疫苗,科興,   1.169.88.137 09/01 21:33 
optw, 確實 解決重災區 才能減少變異 才能結束,科興,  42.76.202.161 09/01 21:33 
loserloser, 人家科興好歹國際認證疫苗,科興,   1.160.131.47 09/01 21:33 
andy82727, 防疫模範生,科興,  111.243.18.55 09/01 21:33 
ymib, 我真的相信北韓0確診,科興, 118.150.16.103 09/01 21:33 
pugipupu, 物理防疫,科興,123.192.182.249 09/01 21:33 
seraph67, 這回應很得體XD,科興, 114.136.56.187 09/01 21:33 
duck60402, 台灣這時應該要搶送充滿台灣價值的高端打臉對岸吧,科興,111.248.134.234 09/01 21:33 
tfoxboy, 暖男,科興,    1.160.21.31 09/01 21:33 
lpbrother, 北韓真的狂北韓為啥連中國送的都不收？,科興,  180.176.66.59 09/01 21:34 
starport, 又乳化,科興,     27.52.0.80 09/01 21:34 
iMANIA, 誰會拿沒用的東西澆韭菜 等等韭菜掛掉怎辦,科興, 123.195.99.139 09/01 21:34 
blessbless, 金小胖：別什麼垃圾都送來,科興,223.138.133.247 09/01 21:34 
voyhanxu, 我們恩恩他高傲，但宅心仁厚,科興, 223.138.167.38 09/01 21:35 
mopigou, 子彈很便宜,科興,  180.217.50.72 09/01 21:35 
apollo62, 他是什麼疫苗都不要 因為確診的都槍斃了,科興,  114.137.34.49 09/01 21:36 
zakijudelo, 塔綠班趕快把滯銷高端送去北韓喔，記,科興,  101.12.37.142 09/01 21:36 
yun0215, 暖,科興, 118.161.82.157 09/01 21:36 
zakijudelo, 得核廢料也是這麼做吧XDD,科興,  101.12.37.142 09/01 21:36 
good2009, 以毒攻毒?,科興,   61.227.46.24 09/01 21:38 
ultraccs, 回應的有智商,科興,112.105.118.252 09/01 21:38 
smwolf916, 高端送過去不知道會不會要XD,科興,  39.12.186.110 09/01 21:38 
meto, 不要可以送國民黨照顧選民,科興,  1.200.106.229 09/01 21:39 
menshuei, 北韓該打的都打了,科興,    1.200.0.222 09/01 21:39 
kaodio, 小胖不給老大哥面子欸,科興,  1.171.115.115 09/01 21:41 
mack860120, 笑死,科興,   114.41.35.72 09/01 21:41 
echochrome, 人家標靶治療超強,科興, 114.37.213.148 09/01 21:41 
deeeplove, https//i.imgur.com/w6EB9l4.jpg,科興,  27.242.227.31 09/01 21:42 
cya0731, 科粉快去打,科興,118.168.194.103 09/01 21:42 
Barbarian123, 快送來台灣呀 很多人想打祖國疫苗,科興,220.129.227.250 09/01 21:42 
bloodyiris, 我OK 你先打,科興,140.112.121.122 09/01 21:43 
crimson11, 笑死,科興, 180.217.39.177 09/01 21:44 
rainielove44, 歐巴乳滑,科興, 111.83.136.104 09/01 21:44 
chudly, 果然懂中國,科興, 61.228.242.106 09/01 21:44 
deepdish, 共產黨最懂共產黨,科興, 220.134.89.190 09/01 21:45 
PulleyMouse, 人家是國產5.45mm的疫苗,科興,  114.45.44.177 09/01 21:45 
a00049g, 高端要不要,科興,  110.30.40.133 09/01 21:47 
tello, 打疫苗？？不不，我國直接打子彈,科興,   39.9.128.208 09/01 21:47 
k092236, 我們有最強的物理治療,科興,   39.13.66.189 09/01 21:47 
yeap193, 金oppa好偉大!!!,科興, 114.36.178.200 09/01 21:47 
vy8824, 高端換北韓正妹,科興,   27.52.75.213 09/01 21:47 
dawson0130, 很會說話,科興,  114.27.53.141 09/01 21:50 
R101, 高端can help,科興,  61.227.70.241 09/01 21:51 
GiantChicken, 北韓都拿子彈直接注射,科興,   114.37.4.154 09/01 21:55 
bill0205, 果然最懂中國 XDDDDDDDDD,科興, 36.231.149.149 09/01 21:55 
legendrl, 反觀KMT，之前還搶著要進口中國科興,科興,  59.126.74.242 09/01 21:56 
alamabarry, 慢了就沒意思了   太慢我不要的廢物https//i.imgur.com/NKIoeD2.jpg,科興,   61.61.77.190 09/01 21:57 
annie06045, 如果送bnt莫德納就會收了 哈,科興, 114.34.125.248 09/01 21:58 
ymsc30102, 7.62疫苗防護力100% 又非常便宜,科興, 140.114.18.126 09/01 21:58 
LoveJapan, 直接子彈下去就沒確診了,科興,  118.168.244.8 09/01 21:58 
gohow, 笑死,科興,   61.230.33.52 09/01 22:00 
venomsoul, 他真的瘦了…,科興,122.118.194.204 09/01 22:01 
sagarain, 敬禮 不愧是颯爽的那個男人,科興,  36.227.46.198 09/01 22:01 
euruing, 真的仁慈,科興, 36.237.203.179 09/01 22:01 
cms6384, 乳 挖靠正恩這麼會講話,科興,   61.58.109.90 09/01 22:11 
shintz, 北韓都用高射砲打針,科興,  219.91.54.114 09/01 22:11 
WeiMinChen, 世界怎麼跟得上北韓,科興,  223.138.96.29 09/01 22:12 
ariesjen, 最了解中國所以腦袋清楚的國家,科興,  101.10.45.165 09/01 22:16 
q123212, 給我吃下去~,科興, 223.138.88.165 09/01 22:19 
klm619, 小胖真的很棒,科興,118.167.248.104 09/01 22:22 
jalengreen, 屌打國民黨,科興,114.137.175.178 09/01 22:23 
elcnick, 反觀DPP,科興,114.136.160.214 09/01 22:23 
attitudium, 不虧是最懂中國的國家,科興, 182.234.204.82 09/01 22:23 
elcnick, 小胖也不收AZ 想打任何一牌的要想清楚,科興,114.136.160.214 09/01 22:24 
joejohn, 真的狂有頭腦,科興,  180.217.31.53 09/01 22:27 
uranuss, 連北韓都不要,科興,    1.34.214.96 09/01 22:28 
shenwei, 標靶治療  幹笑死,科興,122.118.115.237 09/01 22:32 
YouGot5566, 八卦版很多人想打祖國疫苗啊,科興, 116.241.229.40 09/01 22:40 
god890529, 很懂哦,科興, 114.37.175.136 09/01 22:40 
dbdudsorj, 這個歐巴很懂說話,科興, 114.43.168.193 09/01 22:41 
bluesox, 聰明的小胖,科興, 223.136.131.83 09/01 22:42 
endlesskarma, 白痴，就是別人不要才給北韓,科興,118.150.164.105 09/01 22:42 
baddad, 科興也要的是？？？,科興,   49.216.25.67 09/01 22:48 
window77, 謝謝金小胖 這些疫苗本板很需要,科興, 36.235.156.125 09/01 22:48 
barry1027gg, 防疫措施做得比不誠實鐘好,科興,  218.164.0.177 09/01 22:50 
SamuelLuo, 小胖其實很聰明的，外國留學特別栽培,科興, 101.136.16.226 09/01 22:50 
akei23, 確診的都槍斃了，當然0確認,科興, 49.217.238.137 09/01 22:50 
psp80715, 科興早就確認對武漢肺炎沒屁用了，鬼才要收,科興,   49.216.4.169 09/01 22:54 
Enzofulgura, 小胖也懂那個我不要了 笑死,科興,   39.12.250.88 09/01 23:04 
wildmad, http//i.imgur.com/UIYh5CD.jpg,科興,   101.9.108.13 09/01 23:16 
cow09421, 台灣可以捐北韓高端,科興,  1.200.146.102 09/01 23:17 
twmacaron, 佛心領導,科興, 111.254.81.143 09/01 23:27 
kid1a2b3c4d, 笑死,科興, 150.116.19.235 09/01 23:29 
rapnose, https//i.imgur.com/H8TZr7p.jpghttps//i.imgur.com/imDHkQX.gif,科興,  111.253.2.239 09/01 23:38 
wylscott, 金小胖：我有看國際新聞的好嗎？我知道,科興,  49.158.202.91 09/01 23:38 
rapnose, https//i.imgur.com/6IPknFS.mp4,科興,  111.253.2.239 09/01 23:38 
wylscott, 科興無效,科興,  49.158.202.91 09/01 23:38 
rapnose, https//i.imgur.com/c5mqzcR.jpg,科興,  111.253.2.239 09/01 23:40 
lwei781, 子彈比較便宜,科興,123.192.101.188 09/01 23:47 
chris133, 不想用 哈,科興, 180.218.46.224 09/01 23:49 
Plants, 小胖懂喔,科興,  49.158.126.47 09/01 23:55 
bdbpzcatqpq, 藍白拖：別浪費我先打,科興, 111.251.76.106 09/01 23:59 
Kyon02346, 得體,科興,  36.237.34.105 09/02 00:32 
ming0250, 領先全球的標靶治療,科興,   59.115.35.18 09/02 00:34 
acergame5, 八卦板一人十支打起來,科興,   1.162.209.81 09/02 00:34 
NTUHandsome, 北韓不用有疫苗啊 入境陽性直接槍斃啊,科興, 122.117.32.245 09/02 00:39 
shinobunodok, 金小胖：我不好意思說我不要垃圾,科興,   61.227.72.22 09/02 00:40 
pivotalHarry, 送給臺灣？？,科興,   101.12.40.15 09/02 00:54 
yun420179, 看來標靶治療很有效,科興,  149.233.32.90 09/02 01:11 
crisp, 反觀台灣疫情緩和還在搶BNT,科興, 123.192.224.55 09/02 01:42 
icelagoon, 標靶治療,科興,   27.53.152.22 09/02 02:14 
FiveSix911, https//i.imgur.com/dH8QQ9v.jpg,科興, 27.247.101.199 09/02 05:31 
RodrigueZ810, 4%搶著要,科興,   61.228.24.61 09/02 05:46 
phatman, 送疫苗不如送子彈,科興, 182.158.72.129 09/02 06:50 
good90150, 他們又不是用疫苗防疫,科興, 218.166.25.109 09/02 07:43 
aiam, 台灣這裡有一批430多萬劑的高端 長劍空利沒人要打 不曉得北韓願不願意收 嘻嘻,科興,   111.242.56.1 09/02 08:19 
hilemon, 我們北韓精英中心不收垃圾,科興,   101.12.30.24 09/02 09:05 
kinmengon, 標靶清零 百分百零確診。但我們只收莫德納 BNT,科興,    42.73.82.31 09/02 10:38 
shiaobai, 世界怎麼跟得上北韓,科興, 36.237.177.245 09/02 12:25 
jimjeff6412, 確診就槍斃,科興,  42.74.208.150 09/02 13:27 
Coolest, https//i.imgur.com/PbiVBPC.jpg,科興,   42.77.173.50 09/02 14:12 
x7834210, 標靶治療,科興,    101.9.2.237 09/02 14:28 
fix78, 子彈防疫法,科興,    39.10.68.47 09/02 14:48 
salix, 共產國家的垃圾疫苗怎麼和高端比,科興,  223.136.59.88 08/31 18:23 
maxboy06, 看起來都是共產黨 很合理,科興,    42.75.29.73 08/31 18:23 
cdmlin, 流感疫苗大都沒做三期,科興, 220.132.36.164 08/31 18:24 
jackycheny, 嘻嘻，塔綠班還是1.5期的疫苗,科興,  1.163.181.177 08/31 18:24 
NTJL, 都有共通點啊 OK的,科興, 61.231.174.139 08/31 18:26 
ioupoiu, 其他國家有中國打壓嗎？,科興,   1.200.127.50 08/31 18:26 
amphiprion, 所以是綠共啊,科興,   27.246.94.51 08/31 18:29 
nerevian, 時序上台灣是第三個 比古巴早 而且台灣是一期疫苗 那三個比不了,科興,  36.49.165.172 08/31 18:30 
jumpjumpp, 有沒有二期都沒做完的排序,科興,    42.76.95.23 08/31 18:30 
bbs0840738, 共通點：漏匡補充樓下補充,科興, 111.253.16.222 08/31 18:30 
stvc, 綠共塔綠班不意外,科興,  114.45.164.84 08/31 18:31 
hcchiena, 四個都共產黨,科興,  42.73.150.212 08/31 18:48 
ywt, 有次世代疫苗當然也會有次世代共產國家台灣,科興, 161.129.22.102 09/01 23:34 
JuiFu617, 污辱科興,科興, 27.247.195.214 08/31 18:10 
jackycheny, 不好意思，科興還有WHO認證,科興,  1.163.181.177 08/31 18:10 
elec1141, 白蟑螂跟綠蟑螂都會氣死,科興, 223.136.79.135 08/31 18:11 
jhjhs33504, 部分,科興, 220.135.175.72 08/31 18:11 
cs09312, 好像有道理欸 一次雙兩邊,科興,   39.12.67.166 08/31 18:11 
robrob99, 科興不等式,科興,123.194.136.130 08/31 18:11 
abc10808, 不要污辱科興,科興,  110.28.158.35 08/31 18:11 
hiphopmei, ㄎ星>高端,科興, 61.230.161.249 08/31 18:11 
roso4258, 你高端連三期都沒有,科興,  223.140.99.60 08/31 18:11 
Burney000000, 英粉還不打高端，這還不被打臉到爆,科興, 36.238.114.145 08/31 18:11 
pinkcandy, 不要污辱科興,科興,  27.247.11.212 08/31 18:12 
sheep922420, 打完高端會變綠老鼠ㄇ,科興,   1.172.122.87 08/31 18:12 
maxboy06, 抱歉 高端連2期都沒有做完,科興,    42.75.29.73 08/31 18:12 
Belanice, 科興有WHO認證，你高端有什麼?,科興, 61.230.224.155 08/31 18:12 
salix, 你有顧慮過科興的感受嗎？,科興,  223.136.59.88 08/31 18:12 
sameber520, 沒有三期的疫苗證明不了跟安慰劑不同本來就欠嘴,科興,220.136.218.188 08/31 18:13 
pondaha, 科興有過三期，高端沒有，可憐哪,科興,   36.237.92.48 08/31 18:13 
hyuchi0202, 搞不清楚你在激怒小粉紅還是小粉綠,科興,  111.250.31.43 08/31 18:14 
LostInTime, 說這種話的人，我只會同情他的智商,科興,    42.72.36.62 08/31 18:14 
hyuchi0202, 反正差不多吧 擋BNT挺國產 讚,科興,  111.250.31.43 08/31 18:14 
hcchiena, 是！一次嘲諷正反兩方！,科興,  42.73.150.212 08/31 18:14 
hyuchi0202, 支那賤畜 = 塔綠班,科興,  111.250.31.43 08/31 18:14 
lawrence0827, 到底能激怒誰？塔綠班？,科興,  61.230.169.52 08/31 18:15 
kcclasaki, 不管哪一方 聽到這句都會生氣ㄅ,科興, 118.171.64.169 08/31 18:15 
pondaha, https//i.imgur.com/9sh7cXA.jpg塔綠班不如支那賤畜,科興,   36.237.92.48 08/31 18:16 
optw, BNT=科興=國藥=AZ=默德納都是國際認證,科興,  180.218.45.55 08/31 18:17 
BenZobrist, 比科興還廢,科興,   112.78.70.61 08/31 18:17 
optw, 高端還沒國際認證還無法=,科興,  180.218.45.55 08/31 18:17 
agong,    信徒戴口罩時間都要教才會 不用打,科興, 111.71.214.151 08/31 18:17 
LoveMakeLove, 國藥 科興 WHO認證有防護力...,科興, 114.32.242.194 08/31 18:17 
a75088285, 不要汙辱科興，你討厭中國是你的事，但是凡事還是就事論事來說比較好。,科興, 111.243.60.189 08/31 18:18 
Syffence, 勿侮辱科興,科興, 59.115.180.148 08/31 18:19 
haha7456, 都是不可能打的疫苗 沒差,科興,  111.82.93.249 08/31 18:19 
allssddaa, 我們的疫苗比共產國家的還不如真的丟臉,科興,  182.233.2.175 08/31 18:20 
coffee112, 我以前也跟著酸笑科興 現在....,科興,   101.9.51.174 08/31 18:20 
shawn81321, 問號和療效低總不能畫上等號吧,科興,  36.226.90.146 08/31 18:20 
ks454, 科興有三期，這樣比好嗎,科興,   1.174.85.204 08/31 18:20 
kosac, 比中共還不要臉的就只有塔綠班了,科興,  42.72.251.184 08/31 18:21 
mioaria, 高端有WHO認證嗎？  沒有嘛,科興, 111.252.48.239 08/31 18:21 
motorolaz, 高端是NIH給的技術怎想都不會跟科興比,科興,124.211.138.205 08/31 18:21 
alan0204, 是在污辱科興喔,科興,   42.77.219.32 08/31 18:21 
rfire, 粉紅粉綠兩邊一起激怒，超好笑,科興,  118.169.40.16 08/31 18:22 
NTJL, 結果你才是最忠誠的,科興, 61.231.174.139 08/31 18:22 
parnshan, 科興被侮辱吧！,科興,  223.136.46.20 08/31 18:22 
YunHung46, 科興垃圾還敢跟我比,科興,123.240.247.205 08/31 18:23 
pttenjk, 尼住中壢嗎,科興,   101.9.97.247 08/31 18:24 
adon0313, 這是侮辱科興好嗎 = =,科興,    1.200.190.1 08/31 18:24 
ioupoiu, 4趴仔也是講塔綠班在那邊自嗨呀,科興,   1.200.127.50 08/31 18:24 
frankochris, 科興好歹還有國際認證,科興,  1.200.157.232 08/31 18:24 
kevinduh4, 那你何必去打呢 為了臭他們用自己健康,科興,  114.136.35.52 08/31 18:25 
zeon19841102, 科興還有做完二期...,科興,  223.136.3.210 08/31 18:25 
c6160605, 塔綠班=塔紅班 高端=科興,科興,   42.75.50.100 08/31 18:25 
ROTFL, 沒聽過科興打死人,科興, 180.217.147.96 08/31 18:26 
nik351235, 不要汙辱科興好嗎,科興,220.135.135.179 08/31 18:26 
scropio1190, 他們最愛喊輪到你就去打 但是很愛叫別人打科興 自己打az ww,科興,   27.246.98.26 08/31 18:26 
mucorn, 顆星還有數據,科興,  49.216.31.176 08/31 18:27 
bigpa, 因為科興打死人永遠都沒人知道,科興,  61.228.212.75 08/31 18:27 
tym7482, 有打給你一個respect,科興,   1.164.126.19 08/31 18:27 
bigpa, 要反高端也別反到自己變智障在跟風好嗎,科興,  61.228.212.75 08/31 18:27 
ll6a, 真的欸，都是共產黨掛保證的疫苗0.0..,科興,  110.26.68.203 08/31 18:27 
ayeae, WHO有認証科興 塔綠班崩潰,科興,    101.9.143.9 08/31 18:27 
ziso, 顆星你還知道效力差  高端是連效力都不知道,科興,111.240.120.115 08/31 18:28 
weijinsusu, 高端科興雙方都覺得受侮辱,科興,     39.8.100.7 08/31 18:28 
sismiku, 又在扯國際認證笑死,科興,223.136.187.156 08/31 18:29 
philip81501, 科星屌打吧,科興, 223.136.94.147 08/31 18:29 
WuDhar, 你已經站在道德/行動/邏輯制高點完勝塔綠班啦只是打了高端有點虧,科興,  180.177.58.11 08/31 18:30 
nolimits, 講這話明明就笑死,科興, 114.41.129.132 08/31 18:31 
bbs0840738, 科興屌打高端,科興, 111.253.16.222 08/31 18:31 
aju0921, WHO vs 塔綠班認證,科興, 114.136.140.25 08/31 18:31 
abadjoke, 還真的,科興, 193.119.151.59 08/31 18:31 
ll6a, 我對打高端一向很敬佩，要知道醫學能大幅進步都是建立在很多人犧牲,科興,  110.26.68.203 08/31 18:32 
saniblue, 是，激怒科興，人家該花的錢都有花，哪像高端用政府公權力免費…You know,科興,  218.173.33.43 08/31 18:33 
adgbw8728, 科興有who認證欸 不要污染科興好嗎,科興, 114.136.154.15 08/31 18:34 
novashine, 真的嗎？我試試看，高端=科興=國藥,科興,223.137.153.239 08/31 18:35 
aribaba0814, 激怒哪邊？,科興,111.249.248.220 08/31 18:36 
AUwalker, 科興有打死人嗎？,科興,  115.64.75.177 08/31 18:36 
ironnash, 激怒了 所以？你高潮了嗎？,科興, 223.140.95.212 08/31 18:37 
hotfluid, 塔綠班一言不合就出征,科興, 180.217.213.43 08/31 18:37 
jo4, 是激怒高端仔還是激怒26仔要搞清楚,科興, 114.27.127.246 08/31 18:38 
ll6a, 科興是有接種後死亡啊，我是覺得這點中共造假蠻蠢的，別國又不會藏XD,科興,  110.26.68.203 08/31 18:38 
andre9, 科興》高端,科興, 114.37.193.248 08/31 18:39 
bitcheggs, 小於才對吧....,科興,   27.51.25.148 08/31 18:41 
bruce511239, 不要污辱科興 人家還拿得出數據,科興, 111.246.147.10 08/31 18:46 
jeff21115, 應該問 高端跟科興差多少,科興,   101.10.94.47 08/31 18:47 
vini770803, 高端拿不出數據喔！,科興,  106.104.88.56 08/31 18:47 
potionx, 一次惹怒十幾億人欸 太強了吧,科興,111.243.128.177 08/31 18:47 
benjelly, 科興還有認證  科興>高端,科興, 111.83.227.121 08/31 18:47 
NCTUFeiJai, 科興有三期，高端？,科興,  42.72.148.222 08/31 18:48 
EfiwymsiAros, 幹 科興有認證,科興,  223.136.19.33 08/31 18:48 
Ceferino, 科興至少who還認，高端走出台灣哪個認,科興,123.192.235.113 08/31 18:48 
KarlTowns, 科興幹...,科興,   39.10.99.215 08/31 18:49 
bardah2c, 綠的打高端 藍的打科興 皆大歡喜,科興,  42.72.133.232 08/31 18:50 
u9596g12, 侮辱顆星 = =,科興, 218.35.130.171 08/31 18:50 
popteamepic, 科興至少有做三期,科興,  36.228.77.243 08/31 18:50 
Leo4891, 科興是who認證的爛  50%=有打跟沒打一樣,科興,  36.225.224.61 08/31 18:51 
bardah2c, https//youtu.be/9CyrxXjDRsg,科興,  42.72.133.232 08/31 18:51 
Leo4891, 柯興=一半機率靠運氣=食鹽水=高端,科興,  36.225.224.61 08/31 18:52 
bardah2c, 反高端反到護科興？ 趕快去打啊等什麼？ 笑死XD,科興,  42.72.133.232 08/31 18:52 
jones2011, 噗，一個有WHO審核過關，另一個可沒,科興,    42.73.1.209 08/31 18:52 
s21mo9025, 國藥>科興>>>>>>>>>>高端,科興, 101.12.102.207 08/31 18:52 
jones2011, 還有，別以為保護力最糟糕只有0%,科興,    42.73.1.209 08/31 18:53 
ha99, 笑死，科興有WHO認證，高端有嗎？根本不知道保護力的鳥東西,科興,  110.28.36.177 08/31 18:53 
Leo4891," 審核過關 結果連""國藥""給南非打都被拒用",科興,  36.225.224.61 08/31 18:54 
jones2011, 卡特疫苗事故就是徹底的疫苗安全反例,科興,    42.73.1.209 08/31 18:54 
Leo4891, 認證有兩種  科興 是認證的濫 50%=靠運氣,科興,  36.225.224.61 08/31 18:54 
lasaio, 三期過且公布審核資料我就打。,科興,  114.136.204.9 08/31 18:54 
ptckimo, 同1F，WHO不認識高端,科興, 101.136.28.194 08/31 18:54 
bardah2c, 支那現在都出現反對強制打疫苗聲浪了竟然還有愚蠢台灣人要護科興 真的會笑死,科興,  42.72.133.232 08/31 18:55 
seagawk, 別玷污科興好嗎？！,科興, 180.217.241.76 08/31 18:55 
bruce79, 你有打又嘴這個的話 那你就贏了,科興,  101.12.90.157 08/31 18:55 
jones2011, 科興不夠好，但要看跟誰比,科興,    42.73.1.209 08/31 18:56 
ha99, 單純比這2個難道沒優劣？ 高端拿得到國際認證再來說嘴吧，目前就是拿不到！當然科興保護力也不怎麼樣，比科興還不如，可憐哪,科興,  110.28.36.177 08/31 18:56 
Leo4891, 兩種都是垃圾 分高下有啥意義?,科興,  36.225.224.61 08/31 18:56 
songmeng, 講什麼啊 高端1.5期<<<<<<WHO認證科興,科興,223.136.167.238 08/31 18:56 
Leo4891, 難道50%原種病毒防護力  有比較高尚?阿就who認證的濫阿  這你也舔?,科興,  36.225.224.61 08/31 18:57 
jones2011, 連三期都沒有做，連被評爛的資格都沒,科興,    42.73.1.209 08/31 18:58 
lasaio, WHO審核、TFDA、FDA誰可信度高我是不清楚，但是我知道TFDA連一本藥典更新也是致敬他人。嘖嘖,科興,  114.136.204.9 08/31 18:59 
evolution862, 比科興還爛好嗎,科興,  101.10.16.255 08/31 19:01 
oldchang1205, 請不要侮辱科興,科興,  42.72.117.147 08/31 19:01 
vickyshan, 科興比較好一點吧，有國際緊急認證,科興,  49.159.73.162 08/31 19:02 
Galm, 一個是垃圾，另一個是比垃圾還不如,科興,223.137.201.239 08/31 19:02 
s8800892000, 高端一直都=科興啊你忘了吱障恆等式 不打高端去打科興,科興,  111.241.99.10 08/31 19:02 
a5566, 哈哈,科興,   180.217.2.10 08/31 19:02 
bardah2c, 要嘴塔綠班嘴高端無所謂 樂見護科興仔全家打科興 嘻嘻,科興,  42.72.133.232 08/31 19:03 
jones2011, 對比就教師資格：一個師範畢有教師資格證，一個高中畢但校長說他好棒棒,科興,    42.73.1.209 08/31 19:03 
antje1211, 高端等於科興，當然會激怒小粉紅啊....,科興,  61.227.129.56 08/31 19:04 
jones2011, 三期就比如大學或師範的教育學程,科興,    42.73.1.209 08/31 19:04 
rodriguez13, 你侮辱科興？,科興,223.136.213.175 08/31 19:04 
antje1211, 對岸的人怎麼算都比較多～,科興,  61.227.129.56 08/31 19:05 
jones2011, 教師資格證則是該學程的合格證明如果一個校長拼命擋有教師證的，卻對,科興,    42.73.1.209 08/31 19:07 
